time,dayofyr,ammonium,NO3_ppm[0],NO3_ppm[1],NO3_ppm[2],NO3_ppm[3],NO3_ppm[4],NO3_ppm[5],NO3_ppm[6],NO3_ppm[7],NO3_ppm[8],NO3_ppm[9]        etc...
2046.5,182,1.179985,0.617311,0.942656,2.886375,1.652013,0.757671,0.210601,0.21442,0.114965,,
2074.58,215,1.180076,0.616857,1.085868,3.307826,1.868028,0.879373,0.225192,0.228856,0.12199,,
2090.33,132,1.180309,0.482937,0.95525,2.00081,0.700139,0.871122,0.922606,0.773146,0.346816,,
2072.58,217,1.180545,0.507014,1.004342,2.29126,0.624729,0.620503,0.53797,0.542762,0.236444,,
2054.42,180,1.180668,0.451242,0.911777,2.396083,0.848406,1.00922,0.873404,0.796543,0.319896,,
2059.33,134,1.180816,0.535908,1.121414,2.430024,0.39527,0.202798,0.074644,0.076207,0.044696,,
2046.58,216,1.181313,0.618112,1.088735,3.316281,1.875267,0.884904,0.227338,0.231157,0.123229,,
2030.33,132,1.181776,0.410848,0.704186,1.575549,0.66542,0.885004,1.041542,0.953512,0.369728,,
2026.42,181,1.182108,0.455359,0.922619,2.41796,0.858905,1.033996,0.900606,0.817497,0.326941,,
2046.33,136,1.182205,0.5798,0.696635,2.128511,1.062972,0.388879,0.162798,0.176872,0.096426,,
2049.25,91,1.182422,0.394956,0.43689,1.396727,2.274189,3.065664,0.849525,0.26114,0.133438,,
2044.58,218,1.18254,0.508276,1.007439,2.298626,0.630781,0.627258,0.54306,0.546234,0.237593,,
2056.67,266,1.182789,0.61646,1.113242,2.483011,0.466183,0.359937,0.266521,0.303471,0.168649,,
2039.33,146,1.183077,0.539959,1.139214,2.489456,0.797122,0.65654,0.421019,0.243546,0.100903,,
2082.42,178,1.18312,0.450032,0.908615,2.388882,0.843859,1.003279,0.867982,0.791048,0.317433,,
2035.33,122,1.183184,0.321995,0.695941,1.475138,0.243125,0.233206,0.192306,0.238245,0.141788,,
2031.33,135,1.183257,0.537573,1.126252,2.441156,0.397977,0.20534,0.075618,0.077292,0.045335,,
2067.33,145,1.183464,0.538519,1.135728,2.48198,0.792698,0.651703,0.417721,0.241642,0.099852,,
2041.33,142,1.183511,0.45382,1.048622,2.5336,1.066155,1.452296,1.478755,1.840413,0.950913,,
2087.33,133,1.183572,0.534641,1.118059,2.422732,0.391343,0.200191,0.073671,0.07524,0.044185,,
2069.33,141,1.183929,0.452305,1.04488,2.524566,1.057591,1.432204,1.452241,1.81118,0.942952,,
2047.33,127,1.183968,0.39968,0.685267,1.628876,0.684887,0.48622,0.211405,0.285833,0.187415,,
2075.33,126,1.184106,0.398408,0.682303,1.622384,0.679937,0.4812,0.208731,0.28348,0.186025,,
2028.67,269,1.184182,0.618888,1.117744,2.49301,0.4735,0.366873,0.27093,0.30811,0.171279,,
2053.33,127,1.184208,0.285272,0.535856,1.068795,0.102616,0.119754,0.122695,0.191003,0.117043,,
2056.33,131,1.184481,0.413494,0.692606,1.410638,0.370873,0.532023,0.640841,0.594521,0.236762,,
2033.33,137,1.184777,0.367649,0.509986,1.412505,0.692233,0.327265,0.08235,0.076262,0.04013,,
2082.58,217,1.185052,0.371384,0.550763,1.708609,1.320164,1.485085,1.411041,0.829443,0.336419,,
2074.58,214,1.185084,0.616448,1.084778,3.30553,1.866995,0.878746,0.224973,0.228637,0.121881,,
2072.58,216,1.18514,0.506629,1.003315,2.289096,0.623756,0.619913,0.537764,0.542577,0.236331,,
2054.42,179,1.185164,0.450856,0.910746,2.393908,0.847427,1.008627,0.873196,0.796348,0.319788,,
2073.33,124,1.185227,0.400619,0.671644,1.364268,0.600209,1.108967,1.184586,0.975219,0.425237,,
2062.33,132,1.185719,0.483466,0.956579,2.004027,0.702953,0.874835,0.92613,0.776604,0.348479,,
2034.33,133,1.185976,0.485566,0.961076,2.013032,0.708496,0.88087,0.932851,0.783729,0.351388,,
2095.33,144,1.186112,0.537383,1.132856,2.475743,0.788887,0.648291,0.41566,0.240082,0.099126,,
2046.58,215,1.186207,0.617709,1.087661,3.314018,1.874248,0.884287,0.227122,0.230941,0.123122,,
2045.33,125,1.186211,0.40192,0.674655,1.370796,0.605217,1.117212,1.193898,0.983073,0.428416,,
2058.33,130,1.186472,0.408339,0.69883,1.564213,0.657758,0.877376,1.029573,0.942978,0.366012,,
2026.42,180,1.186587,0.454971,0.921585,2.415781,0.857925,1.033402,0.900398,0.817301,0.326832,,
2084.67,265,1.186643,0.615122,1.110133,2.475605,0.46119,0.356245,0.264503,0.301408,0.167549,,
2097.33,140,1.186985,0.451309,1.042157,2.518056,1.052345,1.425536,1.446851,1.80464,0.939409,,
2084.33,130,1.187062,0.412288,0.68966,1.404202,0.367358,0.528694,0.637759,0.591115,0.235297,,
2044.58,217,1.18758,0.507857,1.006322,2.296271,0.629721,0.626616,0.542836,0.546031,0.237471,,
2082.42,177,1.187594,0.449643,0.90758,2.3867,0.842877,1.002684,0.867773,0.790854,0.317324,,
2090.33,131,1.187794,0.48235,0.953686,1.997513,0.698655,0.870224,0.922292,0.772831,0.34666,,
2028.33,132,1.188417,0.415332,0.696951,1.418962,0.376483,0.540422,0.648475,0.610534,0.240917,,
2028.67,268,1.188891,0.618504,1.116719,2.49085,0.472528,0.366285,0.270723,0.307912,0.171173,,
2059.33,133,1.189081,0.535263,1.119693,2.426396,0.393637,0.201809,0.074297,0.075861,0.044525,,
2054.42,178,1.189653,0.450467,0.909709,2.391724,0.846444,1.008031,0.872987,0.796153,0.319678,,
2056.67,265,1.19022,0.615877,1.111688,2.479736,0.464709,0.359044,0.266208,0.303168,0.16849,,
2039.33,145,1.190415,0.539382,1.137677,2.486218,0.795665,0.655656,0.42071,0.243237,0.10075,,
2072.58,215,1.190444,0.506193,1.002154,2.286649,0.622655,0.619246,0.53753,0.542365,0.236205,,
2074.58,213,1.190573,0.616005,1.083597,3.30304,1.865875,0.878068,0.224735,0.228399,0.121764,,
2030.33,131,1.19075,0.410138,0.702292,1.571558,0.663624,0.883915,1.041161,0.953174,0.369518,,
2054.58,217,1.190921,0.371787,0.551552,1.711014,1.322917,1.490206,1.417835,0.834743,0.33876,,
2067.33,144,1.191043,0.537928,1.134152,2.478658,0.791203,0.650797,0.417403,0.241324,0.099696,,
2026.42,179,1.191067,0.454582,0.920546,2.413592,0.85694,1.032805,0.900189,0.817105,0.326722,,
2046.58,214,1.191194,0.6173,1.086569,3.311716,1.873213,0.88366,0.226902,0.230721,0.123014,,
2031.33,134,1.191264,0.536944,1.124575,2.437623,0.396387,0.204377,0.075281,0.076955,0.045169,,
2041.33,141,1.191644,0.453182,1.046923,2.530019,1.064543,1.451319,1.478413,1.840071,0.950744,,
2069.33,140,1.191845,0.451685,1.043228,2.521086,1.056025,1.431255,1.451909,1.810848,0.942788,,
2087.33,132,1.191919,0.533992,1.116328,2.419084,0.389702,0.199196,0.073323,0.074891,0.044013,,
2047.33,126,1.192002,0.399041,0.683564,1.625286,0.683271,0.485241,0.211063,0.28549,0.187245,,
2044.58,216,1.192178,0.507469,1.005288,2.294092,0.628741,0.626021,0.542627,0.545845,0.237358,,
2082.42,176,1.192255,0.449236,0.906493,2.384408,0.841846,1.002059,0.867555,0.790649,0.317208,,
2075.33,125,1.19242,0.397751,0.68055,1.618691,0.678275,0.480193,0.208378,0.283127,0.185851,,
2073.33,123,1.192942,0.399977,0.669931,1.360659,0.598585,1.107983,1.184241,0.974909,0.42505,,
2062.33,131,1.193209,0.482876,0.955008,2.000715,0.701463,0.873932,0.925813,0.776287,0.348323,,
2056.33,130,1.193566,0.412784,0.690712,1.406646,0.369077,0.530935,0.64046,0.594167,0.236561,,
2090.33,130,1.1938,0.48187,0.952404,1.994812,0.69744,0.869487,0.922034,0.772573,0.346533,,
2095.33,143,1.193848,0.536783,1.131255,2.472367,0.787368,0.647371,0.415338,0.239759,0.098967,,
2028.67,267,1.194082,0.618084,1.1156,2.488491,0.471466,0.365641,0.270498,0.307696,0.171057,,
2034.33,132,1.194088,0.48493,0.95938,2.009456,0.706887,0.879895,0.932509,0.783388,0.35122,,
2084.67,264,1.194111,0.61454,1.10858,2.472332,0.459717,0.355353,0.264191,0.301105,0.16739,,
2054.42,177,1.194119,0.450076,0.908667,2.389526,0.845456,1.007432,0.872777,0.795957,0.319568,,
2045.33,124,1.19436,0.401253,0.672876,1.367046,0.60353,1.116189,1.19354,0.98275,0.428222,,
2097.33,139,1.195414,0.450654,1.040411,2.514377,1.05069,1.424533,1.446499,1.804288,0.939236,,
2072.58,214,1.195422,0.505781,1.001054,2.284332,0.621612,0.618614,0.537309,0.542166,0.236085,,
2026.42,178,1.195538,0.45419,0.919503,2.411393,0.85595,1.032206,0.899979,0.816909,0.326612,,
2084.33,129,1.195706,0.411612,0.687856,1.400401,0.365648,0.527657,0.637397,0.590778,0.235104,,
2026.58,217,1.196528,0.374538,0.556908,1.731906,1.340058,1.518067,1.441611,0.855746,0.34582,,
2046.58,213,1.196664,0.616856,1.085385,3.309222,1.87209,0.882979,0.226664,0.230483,0.122896,,
2028.33,131,1.197193,0.414642,0.69511,1.415082,0.374737,0.539364,0.648105,0.610191,0.240721,,
2059.33,132,1.197438,0.534611,1.117953,2.42273,0.391988,0.200809,0.073947,0.075511,0.044352,,
2044.58,215,1.197458,0.507033,1.004125,2.29164,0.627638,0.625353,0.542393,0.545633,0.237231,,
2056.67,264,1.197684,0.615292,1.110129,2.47645,0.463231,0.358148,0.265894,0.302864,0.168331,,
2039.33,144,1.197992,0.538789,1.136095,2.482882,0.794164,0.654747,0.420392,0.242918,0.100593,,
2082.42,175,1.198263,0.448722,0.905122,2.38152,0.841071,1.000794,0.867279,0.790389,0.317065,,
2023.33,128,1.198351,0.386004,0.624068,1.024862,1.896593,2.350106,0.621441,0.230337,0.125103,,
2054.42,176,1.19877,0.449665,0.907572,2.38722,0.844418,1.006803,0.872557,0.795751,0.319452,,
2067.33,143,1.198788,0.537325,1.132543,2.475267,0.789678,0.649873,0.41708,0.241001,0.099536,,
2087.33,131,1.198987,0.533435,1.114842,2.415952,0.388293,0.198342,0.073024,0.074592,0.043865,,
2062.33,130,1.199214,0.482393,0.95372,1.998001,0.700242,0.873192,0.925554,0.776028,0.348195,,
2031.33,133,1.199423,0.536304,1.12287,2.434028,0.39477,0.203396,0.074937,0.076612,0.044999,,
2041.33,140,1.19953,0.452563,1.04527,2.526535,1.062976,1.45037,1.47808,1.839738,0.950579,,
2090.33,129,1.199871,0.481383,0.951107,1.992079,0.69621,0.868742,0.921773,0.772312,0.346404,,
2026.42,177,1.199984,0.453797,0.918453,2.409181,0.854955,1.031602,0.899768,0.816712,0.3265,,
2075.33,124,1.200249,0.397127,0.678886,1.615184,0.676697,0.479237,0.208043,0.282792,0.185685,,
2069.33,139,1.200284,0.451028,1.041474,2.517389,1.054362,1.430247,1.451556,1.810495,0.942614,,
2047.33,125,1.200335,0.398379,0.681799,1.621567,0.681598,0.484227,0.210707,0.285135,0.18707,,
2028.67,266,1.200939,0.617545,1.11416,2.485458,0.470102,0.364814,0.270208,0.307416,0.17091,,
2030.33,130,1.201502,0.409292,0.700038,1.566807,0.661487,0.88262,1.040707,0.952763,0.369273,,
2034.33,131,1.20156,0.48434,0.957805,2.006138,0.705394,0.87899,0.932193,0.783071,0.351063,,
2095.33,142,1.201618,0.53618,1.129646,2.468977,0.785843,0.646446,0.415014,0.239435,0.098807,,
2084.67,263,1.20169,0.613949,1.107005,2.469013,0.458224,0.354448,0.263874,0.300798,0.167229,,
2045.33,123,1.202085,0.400606,0.67115,1.363408,0.601893,1.115197,1.193193,0.982438,0.428033,,
2056.33,129,1.202227,0.412104,0.688898,1.402822,0.367357,0.529892,0.640095,0.593828,0.236367,,
2044.58,214,1.202412,0.50662,1.003023,2.289318,0.626593,0.62472,0.542172,0.545433,0.237111,,
2073.33,122,1.202692,0.399172,0.667785,1.356136,0.59655,1.10675,1.183809,0.974512,0.424819,,
2097.33,138,1.203999,0.449988,1.038634,2.510632,1.049004,1.423512,1.446142,1.803931,0.939059,,
2059.33,131,1.204511,0.53405,1.116459,2.419582,0.390571,0.199951,0.073647,0.07521,0.044204,,
2026.42,176,1.204657,0.45338,0.917343,2.40684,0.853902,1.030964,0.899544,0.816504,0.326383,,
2054.42,175,1.204769,0.449148,0.906192,2.384312,0.843635,1.005533,0.872279,0.795489,0.319307,,
2084.33,128,1.2052,0.410873,0.685886,1.39625,0.36378,0.526525,0.637,0.590408,0.234895,,
2022.67,250,1.205208,0.556164,1.268708,3.099319,0.744651,0.303078,0.122454,0.140614,0.080771,,
2056.67,263,1.205258,0.6147,1.108549,2.47312,0.461732,0.35724,0.265576,0.302556,0.168169,,
2062.33,129,1.205284,0.481905,0.952417,1.995255,0.699006,0.872443,0.925292,0.775766,0.348066,,
2039.33,143,1.205737,0.538183,1.134479,2.479477,0.792632,0.653818,0.420066,0.242593,0.100432,,
2087.33,130,1.205953,0.532885,1.113374,2.412859,0.386901,0.197498,0.072729,0.074297,0.043719,,
2082.42,174,1.206029,0.448082,0.903416,2.377924,0.846235,0.993648,0.866935,0.790061,0.316887,,
2028.33,130,1.206261,0.41393,0.693213,1.411083,0.372938,0.538273,0.647723,0.609836,0.240519,,
2067.33,142,1.206567,0.536718,1.130927,2.47186,0.788145,0.648944,0.416754,0.240675,0.099375,,
2075.33,123,1.206807,0.396592,0.67746,1.612179,0.675344,0.478417,0.207756,0.282505,0.185544,,
2034.33,130,1.207543,0.483856,0.956515,2.003418,0.70417,0.878248,0.931933,0.782811,0.350935,,
2031.33,132,1.20767,0.535658,1.121147,2.430397,0.393136,0.202406,0.074591,0.076265,0.044828,,
2072.33,134,1.207801,0.39379,0.867544,2.267757,0.745833,0.508519,0.252504,0.255262,0.123449,,
2022.33,122,1.20788,0.331307,0.592338,1.282769,0.386561,0.532994,0.534803,0.533136,0.146958,,
2041.33,139,1.20794,0.451905,1.043515,2.522837,1.061312,1.449361,1.477727,1.839385,0.950405,,
2028.67,265,1.207958,0.616993,1.112689,2.482357,0.468706,0.363969,0.269912,0.307129,0.170759,,
2047.33,124,1.208177,0.397751,0.680124,1.618037,0.680009,0.483264,0.21037,0.284798,0.186904,,
2090.33,128,1.20835,0.480722,0.949345,1.988365,0.694539,0.867729,0.921418,0.771957,0.346229,,
2089.42,153,1.20848,0.494495,0.813024,2.136925,0.881708,0.397457,0.098615,0.092421,0.04806,,
2069.33,138,1.208878,0.450358,1.039689,2.513626,1.052669,1.429221,1.451196,1.810136,0.942436,,
2084.67,262,1.209225,0.613361,1.105437,2.465709,0.456737,0.353547,0.263558,0.300492,0.167068,,
2095.33,141,1.209455,0.535572,1.128025,2.46556,0.784305,0.645515,0.414688,0.239109,0.098646,,
2076.33,133,1.210487,0.366195,0.795754,2.009406,0.573181,0.406006,0.231616,0.114794,0.061149,,
2026.42,175,1.210679,0.452857,0.915946,2.403896,0.85303,1.02975,0.899263,0.816239,0.326236,,
2059.33,130,1.211482,0.533497,1.114984,2.416473,0.389172,0.199103,0.07335,0.074913,0.044057,,
2056.33,128,1.211743,0.411361,0.686916,1.398646,0.365477,0.528753,0.639696,0.593456,0.236157,,
2045.33,122,1.211849,0.399795,0.668987,1.358849,0.599842,1.113954,1.192757,0.982038,0.4278,,
2022.67,249,1.211953,0.555601,1.267207,3.096154,0.743227,0.302215,0.122152,0.140315,0.08062,,
2089.33,136,1.212403,0.363414,0.499884,1.37955,0.6825,0.320608,0.079356,0.073278,0.038592,,
2054.42,174,1.212525,0.448504,0.904475,2.380692,0.848809,0.998361,0.871934,0.795159,0.319128,,
2097.33,137,1.21258,0.44932,1.036855,2.506882,1.047317,1.422489,1.445784,1.803573,0.938882,,
2056.67,262,1.212788,0.61411,1.106976,2.469805,0.460241,0.356336,0.26526,0.302249,0.168007,,
2078.67,244,1.213028,0.534327,1.220274,2.997765,0.646628,0.256204,0.110824,0.130005,0.075593,,
2073.42,158,1.213329,0.521818,0.961463,2.172732,0.788755,1.1745,1.20483,0.994376,0.435285,,
2039.33,142,1.213515,0.537574,1.132856,2.476057,0.791093,0.652886,0.41974,0.242266,0.100271,,
2034.33,129,1.213592,0.483366,0.955209,2.000667,0.702932,0.877498,0.93167,0.782548,0.350805,,
2062.33,128,1.21377,0.481241,0.950647,1.991524,0.697327,0.871426,0.924936,0.77541,0.34789,,
2084.75,290,1.213899,0.605436,1.290967,2.992235,0.59747,0.392662,0.276226,0.312972,0.17302,,
2075.33,122,1.214015,0.396007,0.6759,1.60889,0.673865,0.47752,0.207442,0.282191,0.185389,,
2087.33,129,1.214406,0.532227,1.11162,2.409162,0.385237,0.19649,0.072376,0.073944,0.043545,,
2067.33,141,1.214414,0.536108,1.129298,2.468428,0.7866,0.648008,0.416426,0.240347,0.099213,,
2031.33,131,1.21464,0.535104,1.119668,2.427281,0.391734,0.201557,0.074293,0.075967,0.044681,,
2047.33,123,1.214742,0.397213,0.678688,1.615011,0.678648,0.482439,0.210081,0.284509,0.186761,,
2061.42,153,1.214851,0.495015,0.814147,2.140321,0.884915,0.399836,0.099412,0.093211,0.048473,,
2028.33,129,1.214892,0.41325,0.691398,1.407258,0.371217,0.53723,0.647358,0.609498,0.240325,,
2028.67,264,1.214995,0.61644,1.111215,2.479251,0.467309,0.363122,0.269616,0.306842,0.170607,,
2084.33,127,1.215063,0.410106,0.683841,1.391941,0.361841,0.52535,0.636589,0.590023,0.234679,,
2025.33,127,1.215091,0.287567,0.539164,1.073509,0.104389,0.121934,0.127536,0.19895,0.121491,,
2072.33,133,1.215486,0.393191,0.865944,2.264386,0.744317,0.5076,0.252182,0.254941,0.12329,,
2041.33,138,1.216504,0.451235,1.041729,2.519072,1.059618,1.448334,1.477367,1.839026,0.950227,,
2084.67,261,1.21679,0.612771,1.103864,2.462393,0.455245,0.352642,0.263241,0.300186,0.166907,,
2095.33,140,1.216992,0.534985,1.126461,2.462264,0.782822,0.644616,0.414373,0.238794,0.09849,,
2090.33,127,1.217006,0.480046,0.947542,1.984565,0.692829,0.866693,0.921055,0.771595,0.34605,,
2048.33,133,1.217262,0.366593,0.797056,2.013402,0.576374,0.409055,0.232021,0.115709,0.061631,,
2069.33,137,1.217469,0.449688,1.037901,2.509859,1.050974,1.428194,1.450836,1.809776,0.942259,,
2056.75,290,1.218106,0.606129,1.292627,2.996742,0.601311,0.395612,0.277977,0.314778,0.173982,,
2026.42,174,1.218459,0.452205,0.914209,2.400236,0.858172,1.022581,0.898913,0.815906,0.326055,,
2022.67,248,1.218924,0.555019,1.265656,3.092887,0.741757,0.301324,0.12184,0.140007,0.080465,,
2086.33,129,1.218947,0.428286,0.701397,1.540534,0.642568,0.869177,1.023139,0.936625,0.363602,,
2050.67,244,1.21943,0.534888,1.222435,3.001915,0.649348,0.258025,0.111514,0.130767,0.076021,,
2059.33,129,1.219945,0.532836,1.113221,2.412758,0.3875,0.19809,0.072995,0.074558,0.043882,,
2056.67,261,1.220349,0.613518,1.105397,2.466477,0.458743,0.355428,0.264942,0.301942,0.167845,,
2061.33,136,1.22037,0.36381,0.500664,1.381883,0.684856,0.322499,0.080014,0.073929,0.038936,,
2044.33,134,1.220509,0.394051,0.867337,2.267202,0.749911,0.511903,0.253862,0.256619,0.124137,,
2075.33,121,1.220585,0.395463,0.674449,1.605832,0.672488,0.476686,0.20715,0.281899,0.185244,,
2097.42,157,1.220979,0.456578,0.760044,2.443831,1.623193,1.559562,1.46035,1.818139,0.946075,,
2073.42,157,1.221198,0.521203,0.959825,2.16928,0.787202,1.173559,1.2045,0.994077,0.435107,,
2045.42,158,1.221316,0.522679,0.963312,2.177146,0.793003,1.182231,1.213947,1.002062,0.438351,,
2039.33,141,1.22136,0.536961,1.131221,2.47261,0.789542,0.651946,0.419411,0.241937,0.100108,,
2031.33,130,1.221505,0.534556,1.118209,2.424206,0.39035,0.200718,0.073999,0.075674,0.044536,,
2097.33,136,1.221611,0.44862,1.034987,2.502947,1.045546,1.421416,1.445408,1.803197,0.938697,,
2056.33,127,1.221629,0.410589,0.684859,1.39431,0.363527,0.527571,0.639282,0.593069,0.23594,,
2047.33,122,1.221957,0.396624,0.677117,1.6117,0.677158,0.481536,0.209765,0.284193,0.186605,,
2067.33,140,1.221959,0.535518,1.127726,2.465116,0.78511,0.647105,0.41611,0.240031,0.099057,,
2034.33,128,1.222062,0.482701,0.953434,1.996927,0.701249,0.876478,0.931313,0.782191,0.350629,,
2028.67,263,1.222135,0.61588,1.109722,2.476103,0.465892,0.362263,0.269315,0.306552,0.170454,,
2093.33,136,1.222377,0.485497,0.962464,2.28478,0.703947,0.444132,0.160176,0.130489,0.063967,,
2062.33,127,1.222432,0.480562,0.948836,1.987707,0.69561,0.870385,0.924571,0.775045,0.34771,,
2094.42,152,1.222694,0.434079,0.69783,1.468502,0.387108,0.207535,0.062179,0.073229,0.043599,,
2072.33,132,1.222779,0.392619,0.864419,2.261173,0.742871,0.506724,0.251875,0.254634,0.123138,,
2073.33,121,1.222796,0.397546,0.663448,1.346996,0.593889,1.102938,1.182936,0.973675,0.424371,,
2087.33,128,1.22318,0.531545,1.109803,2.405333,0.383514,0.195446,0.07201,0.073578,0.043365,,
2099.33,124,1.223282,0.371965,0.732706,1.813459,0.664034,0.291106,0.122823,0.13197,0.070241,,
2090.33,126,1.223622,0.479511,0.946115,1.981557,0.691476,0.865872,0.920768,0.771307,0.345908,,
2074.67,246,1.223869,0.566832,1.334775,3.907563,2.213053,1.075781,0.249244,0.251881,0.133358,,
2084.67,260,1.224349,0.612182,1.102291,2.459079,0.453754,0.351739,0.262925,0.299879,0.166745,,
2028.33,128,1.224385,0.412506,0.689414,1.403076,0.369335,0.53609,0.646958,0.609126,0.240114,,
2095.33,139,1.224553,0.534397,1.124892,2.458957,0.781334,0.643714,0.414057,0.238479,0.098335,,
2041.33,137,1.225064,0.450564,1.03994,2.515302,1.057921,1.447306,1.477007,1.838666,0.95005,,
2084.33,126,1.225241,0.409315,0.681731,1.387493,0.35984,0.524137,0.636164,0.589625,0.234456,,
2033.42,153,1.225441,0.496325,0.816814,2.155769,0.88851,0.399139,0.100311,0.094188,0.048996,,
2069.42,157,1.225761,0.456921,0.760767,2.446509,1.627582,1.565735,1.465476,1.824415,0.949487,,
2058.33,129,1.226303,0.42886,0.702431,1.542962,0.645181,0.872761,1.027957,0.941386,0.36541,,
2022.67,247,1.226335,0.5544,1.264007,3.08941,0.740192,0.300376,0.121508,0.139677,0.080305,,
2069.33,136,1.22651,0.448984,1.036025,2.505906,1.049195,1.427116,1.450459,1.809398,0.942072,,
2086.33,128,1.22729,0.42763,0.699648,1.536847,0.640909,0.868172,1.022787,0.936315,0.363408,,
2065.33,136,1.227769,0.485977,0.963665,2.287919,0.706358,0.446247,0.16105,0.131283,0.064374,,
2056.67,260,1.227903,0.612926,1.103819,2.463151,0.457247,0.354521,0.264624,0.301634,0.167683,,
2044.33,133,1.227911,0.393471,0.865791,2.263945,0.748446,0.511015,0.253551,0.256308,0.123984,,
2071.33,124,1.228131,0.372261,0.73341,1.815368,0.665906,0.292508,0.123623,0.132862,0.070719,,
2047.33,121,1.22853,0.396076,0.675656,1.60862,0.675772,0.480696,0.209471,0.283899,0.18646,,
2093.33,135,1.228679,0.485,0.961139,2.281986,0.70269,0.44337,0.159909,0.130223,0.063835,,
2059.33,128,1.22873,0.532151,1.111395,2.408909,0.385769,0.197041,0.072627,0.074191,0.0437,,
2066.42,152,1.228821,0.43458,0.698909,1.470886,0.388629,0.208636,0.062549,0.073638,0.043829,,
2039.33,140,1.228902,0.53637,1.129643,2.469286,0.788046,0.651039,0.419093,0.24162,0.099952,,
2062.33,126,1.229043,0.480024,0.947402,1.984685,0.69425,0.869561,0.924283,0.774757,0.347567,,
2045.42,157,1.229174,0.522064,0.96167,2.173686,0.791446,1.181287,1.213616,1.001763,0.438172,,
2073.42,156,1.229181,0.520581,0.958165,2.165782,0.785627,1.172605,1.204166,0.993775,0.434927,,
2028.67,262,1.229239,0.615322,1.108234,2.472967,0.464481,0.361408,0.269016,0.306262,0.170301,,
2067.33,139,1.229529,0.534927,1.12615,2.461794,0.783615,0.646199,0.415793,0.239714,0.0989,,
2031.33,129,1.229849,0.533902,1.116464,2.420529,0.388696,0.199715,0.073648,0.075323,0.044363,,
2085.33,123,1.229999,0.28753,0.390514,0.88093,0.592336,0.663693,0.412867,0.480599,0.26569,,
2046.67,246,1.230179,0.567588,1.336852,3.914546,2.219992,1.08149,0.251313,0.254104,0.134559,,
2033.33,136,1.230249,0.364997,0.502913,1.397598,0.688322,0.320658,0.080927,0.074841,0.039426,,
2090.58,227,1.230371,0.542714,1.407355,3.684585,1.460246,1.199861,0.981194,0.828573,0.374183,,
2072.33,131,1.230575,0.39201,0.862797,2.257754,0.741332,0.505792,0.251548,0.254307,0.122977,,
2034.33,127,1.230708,0.48202,0.951619,1.9931,0.699527,0.875435,0.930947,0.781826,0.350448,,
2097.33,135,1.230908,0.447899,1.033065,2.498895,1.043723,1.420311,1.445021,1.80281,0.938506,,
2091.33,121,1.231206,0.34755,0.692942,1.426773,0.223381,0.221272,0.186259,0.231521,0.13817,,
2083.33,121,1.231274,0.276461,0.359503,0.691751,0.23417,0.241032,0.22828,0.297175,0.181137,,
2095.75,277,1.231446,0.826933,1.707769,4.911926,2.243238,1.199397,0.519864,0.330822,0.143929,,
2056.33,126,1.23183,0.409793,0.682736,1.389836,0.361513,0.52635,0.638855,0.592668,0.235716,,
2084.67,259,1.231946,0.611589,1.100711,2.455749,0.452255,0.350831,0.262607,0.299572,0.166583,,
2087.33,127,1.231977,0.530862,1.10798,2.40149,0.381785,0.194398,0.071643,0.073211,0.043183,,
2045.33,121,1.231997,0.398156,0.664617,1.349639,0.597156,1.110117,1.191878,0.981194,0.427349,,
2037.33,136,1.232412,0.486849,0.965932,2.292316,0.710063,0.449526,0.162106,0.132241,0.064888,,
2095.33,138,1.232561,0.533776,1.123236,2.455468,0.779764,0.642763,0.413724,0.238145,0.09817,,
2099.33,123,1.233473,0.371157,0.730553,1.80892,0.661991,0.2899,0.122368,0.131537,0.070027,,
2022.5,189,1.233569,0.486656,0.847096,1.700614,0.202462,0.151235,0.081952,0.100345,0.060798,,
2041.42,157,1.234015,0.457789,0.762667,2.452861,1.635727,1.584477,1.491707,1.853365,0.957307,,
2041.33,136,1.234072,0.44986,1.038064,2.511348,1.056142,1.446228,1.47663,1.838288,0.949863,,
2065.33,135,1.234075,0.485478,0.962333,2.285112,0.705095,0.445481,0.160782,0.131015,0.064242,,
2038.42,152,1.234169,0.435494,0.700872,1.475865,0.391155,0.210452,0.063215,0.074354,0.044236,,
2028.33,127,1.234249,0.411733,0.687354,1.398735,0.367382,0.534906,0.646544,0.608739,0.239896,,
2043.33,124,1.234522,0.372634,0.734423,1.818209,0.667866,0.294199,0.124766,0.134138,0.071396,,
2058.33,128,1.234667,0.428199,0.70067,1.539251,0.643511,0.871749,1.027602,0.941074,0.365214,,
2044.33,132,1.234932,0.392919,0.864318,2.26084,0.747048,0.510168,0.253254,0.256012,0.123837,,
2089.42,152,1.235018,0.492482,0.807654,2.125609,0.882818,0.388734,0.097534,0.091342,0.047525,,
2022.67,246,1.235273,0.55365,1.262004,3.08519,0.738294,0.299225,0.121105,0.139277,0.080104,,
2062.58,227,1.235375,0.543213,1.408994,3.689469,1.465072,1.205014,0.985068,0.832347,0.376003,,
2084.33,125,1.235423,0.40852,0.679611,1.383025,0.357829,0.522919,0.635737,0.589225,0.234232,,
2056.67,259,1.235495,0.612332,1.102233,2.45981,0.455743,0.35361,0.264305,0.301326,0.167521,,
2077.33,138,1.235589,0.513747,0.485032,0.987397,2.034452,3.826682,1.081511,0.27747,0.14147,,
2069.33,135,1.235818,0.44826,1.034094,2.501836,1.047363,1.426006,1.45007,1.80901,0.94188,,
