time,dayofyr,ammonium,NO3_ppm[0],NO3_ppm[1],NO3_ppm[2],NO3_ppm[3],NO3_ppm[4],NO3_ppm[5],NO3_ppm[6],NO3_ppm[7]    NO3_ppm[8]    NO3_ppm[9]        etc...
2060.5,196,-1.118812,0.181678,0.468318,1.437861,2.136718,3.637458,2.514356,2.104171,0.896522
2032.5,193,-1.115956,0.306466,0.470602,1.446106,2.148427,3.651132,2.522572,2.111324,0.899521
2060.5,195,-1.115028,0.222278,0.468318,1.437861,2.136718,3.637458,2.514356,2.104267,0.896475
2088.5,200,-1.113254,0.013912,0.462306,1.417079,2.108313,3.613342,2.500443,2.091801,0.890787
2060.5,194,-1.111845,0.264805,0.468318,1.437861,2.136718,3.637458,2.514356,2.104363,0.896427
2088.5,199,-1.110726,0.056038,0.462306,1.417079,2.108313,3.613342,2.500443,2.091896,0.89074
2097.42,174,-1.110536,0.306302,0.320269,1.71268,2.385497,3.411098,4.052559,5.155272,2.607926
2060.5,193,-1.108298,0.306454,0.468318,1.437861,2.136718,3.637458,2.514356,2.104459,0.89638
2088.5,198,-1.107626,0.096744,0.462306,1.417079,2.108313,3.613342,2.500443,2.091991,0.890693
2040.42,175,-1.107508,0.179161,0.259894,0.732012,2.636342,5.748957,6.056855,6.363558,1.909824
2041.42,177,-1.107338,0.481327,0.305165,1.605256,2.44896,3.481744,4.119552,5.243668,2.65664
2096.42,174,-1.10457,0.165628,0.262477,0.74208,2.604301,5.670639,5.956349,6.25752,1.870397
2045.42,176,-1.103813,0.48995,0.363909,1.591785,1.67704,2.433489,3.179137,3.120578,1.476122
2088.5,197,-1.103802,0.135413,0.462306,1.417079,2.108313,3.613342,2.500443,2.092086,0.890646
2061.42,164,-1.101597,0.464654,0.341242,1.820938,1.759657,1.348826,0.333703,0.252915,0.130149
2069.42,176,-1.101002,0.43056,0.307486,1.629943,2.420857,3.450203,4.08796,5.203356,2.636079
2088.5,196,-1.099879,0.17488,0.462306,1.417079,2.108313,3.613342,2.500443,2.092181,0.890599
2088.5,195,-1.096162,0.2165,0.462306,1.417079,2.108313,3.613342,2.500443,2.092276,0.890552
2073.42,175,-1.095298,0.456641,0.363371,1.60334,1.644664,2.393245,3.131169,3.079649,1.461252
2041.42,178,-1.095189,0.494426,0.3,1.578083,2.407505,3.481744,4.119552,5.243668,2.65664
2033.42,165,-1.095113,0.517068,0.333104,1.775834,1.778888,1.365196,0.337738,0.256536,0.131968
2089.42,163,-1.094467,0.400561,0.346811,1.855932,1.724483,1.318727,0.326576,0.246243,0.126758
2088.5,194,-1.092956,0.261419,0.462306,1.417079,2.108313,3.613342,2.500443,2.092372,0.890505
2068.42,175,-1.092402,0.182579,0.257106,0.725447,2.62162,5.712879,6.013223,6.317375,1.895673
2088.5,193,-1.089363,0.305331,0.462306,1.417079,2.108313,3.613342,2.500443,2.092468,0.890457
2097.42,175,-1.087578,0.370378,0.308648,1.650535,2.385497,3.411098,4.052559,5.155272,2.607926
2041.42,179,-1.083558,0.505721,0.295085,1.552232,2.368067,3.481744,4.119552,5.243668,2.65664
2040.42,176,-1.080313,0.197743,0.251974,0.709705,2.636342,5.748957,6.056839,6.363282,1.909969
2069.42,177,-1.079601,0.482165,0.297315,1.576028,2.420857,3.450203,4.08796,5.203356,2.636079
2029.33,143,-1.078568,0.000743,0.431091,0.650766,0.431295,0.489907,0.421266,0.528895,0.320123
2061.42,165,-1.077604,0.517624,0.32908,1.756038,1.759657,1.348826,0.333703,0.25291,0.130151
2041.42,180,-1.07595,0.511526,0.290325,1.527193,2.329869,3.481744,4.119552,5.243668,2.65664
2096.42,175,-1.07584,0.186431,0.254023,0.718178,2.604301,5.670639,5.956327,6.257255,1.870539
2027.42,155,-1.075186,0.029368,0.436479,1.061255,0.276106,0.428698,0.398866,0.514042,0.318272
2073.42,176,-1.074548,0.493251,0.35293,1.557271,1.644664,2.393245,3.131169,3.079566,1.461292
2033.42,166,-1.073173,0.566012,0.322036,1.716827,1.778888,1.365196,0.337738,0.256531,0.131971
2089.42,164,-1.069957,0.464973,0.333636,1.78543,1.724483,1.318727,0.326576,0.246238,0.12676
2057.33,143,-1.068345,0.00257,0.428171,0.645185,0.428056,0.486916,0.419356,0.526938,0.319139
2055.42,155,-1.067985,0.029264,0.435517,1.058732,0.274438,0.426539,0.397198,0.512223,0.317331
2069.42,178,-1.067634,0.495635,0.292184,1.54883,2.379079,3.450203,4.08796,5.203356,2.636079
2068.42,176,-1.065242,0.201943,0.249146,0.702987,2.62162,5.712879,6.013206,6.317102,1.895816
2097.42,176,-1.065021,0.430696,0.297498,1.590909,2.385497,3.411098,4.052559,5.155272,2.607926
2029.42,154,-1.059859,0.028311,0.60693,1.45999,0.510265,0.527802,0.434535,0.54196,0.326623
2069.42,179,-1.056199,0.507206,0.287317,1.523028,2.339446,3.450203,4.08796,5.203356,2.636079
2061.42,166,-1.055788,0.566965,0.317982,1.696814,1.759657,1.348826,0.333703,0.252905,0.130154
2040.42,177,-1.054089,0.217285,0.244262,0.687983,2.636342,5.748957,6.056829,6.363,1.910113
2057.42,154,-1.054081,0.026913,0.605022,1.452712,0.505981,0.524317,0.432452,0.53983,0.325554
2096.42,176,-1.048697,0.206518,0.246019,0.69555,2.604301,5.670639,5.95631,6.256984,1.870681
2069.42,180,-1.048443,0.51372,0.282597,1.498009,2.301016,3.450203,4.08796,5.203356,2.636079
2083.42,155,-1.046353,0.028771,0.432223,1.050296,0.26829,0.417584,0.389642,0.503507,0.312527
2089.42,165,-1.046191,0.519017,0.3214,1.719948,1.724483,1.318727,0.326576,0.246233,0.126763
2029.33,144,-1.045912,0.009142,0.416098,0.650766,0.431295,0.489907,0.421265,0.528872,0.320135
2097.42,177,-1.043727,0.483357,0.287303,1.536389,2.385497,3.411098,4.052559,5.155272,2.607926
2027.42,156,-1.042209,0.067932,0.419004,1.061255,0.276106,0.428698,0.398864,0.51402,0.318283
2057.5,208,-1.041429,0.056903,0.518536,1.23084,0.417939,0.524317,0.432452,0.538637,0.325772
2057.5,207,-1.040775,0.084852,0.518536,1.23084,0.417939,0.524317,0.432452,0.538655,0.325763
2029.5,208,-1.040574,0.065097,0.518881,1.233093,0.421294,0.527802,0.434535,0.540762,0.326842
2029.5,207,-1.040172,0.092728,0.518881,1.233093,0.421294,0.527802,0.434535,0.54078,0.326833
2057.5,206,-1.040144,0.112758,0.518536,1.23084,0.417939,0.524317,0.432452,0.538674,0.325753
2029.5,206,-1.039802,0.120311,0.518881,1.233093,0.421294,0.527802,0.434535,0.540799,0.326824
2057.5,205,-1.039572,0.140577,0.518536,1.23084,0.417939,0.524317,0.432452,0.538693,0.325744
2029.5,205,-1.039496,0.147809,0.518881,1.233093,0.421294,0.527802,0.434535,0.540818,0.326814
2068.42,177,-1.039276,0.221257,0.241487,0.681376,2.62162,5.712879,6.013197,6.316821,1.895959
2057.5,204,-1.039081,0.168286,0.518536,1.23084,0.417939,0.524317,0.432452,0.538712,0.325734
2029.5,204,-1.038875,0.17567,0.518881,1.233093,0.421294,0.527802,0.434535,0.540838,0.326805
2029.5,203,-1.038369,0.203379,0.518881,1.233093,0.421294,0.527802,0.434535,0.540858,0.326795
2057.5,203,-1.038302,0.196322,0.518536,1.23084,0.417939,0.524317,0.432452,0.538732,0.325725
2057.5,202,-1.037646,0.224192,0.518536,1.23084,0.417939,0.524317,0.432452,0.538752,0.325715
2029.5,202,-1.037588,0.231399,0.518881,1.233093,0.421294,0.527802,0.434535,0.540878,0.326785
2042.5,187,-1.037301,0.019637,0.264869,0.36477,0.348095,0.478213,0.364053,0.397241,0.215365
2085.33,143,-1.037212,0.00246,0.418511,0.629684,0.418447,0.476841,0.411496,0.517676,0.313904
2029.5,201,-1.036929,0.259255,0.518881,1.233093,0.421294,0.527802,0.434535,0.540898,0.326775
2057.5,201,-1.036712,0.252372,0.518536,1.23084,0.417939,0.524317,0.432452,0.538772,0.325705
2029.5,200,-1.036407,0.286933,0.518881,1.233093,0.421294,0.527802,0.434535,0.540918,0.326765
2057.33,144,-1.036206,0.012377,0.413297,0.645185,0.428056,0.486916,0.419355,0.526915,0.319151
2057.5,200,-1.035906,0.280377,0.518536,1.23084,0.417939,0.524317,0.432452,0.538793,0.325695
2029.5,199,-1.035627,0.3149,0.518881,1.233093,0.421294,0.527802,0.434535,0.540939,0.326755
2055.42,156,-1.035269,0.067648,0.418099,1.058732,0.274438,0.426539,0.397197,0.512201,0.317342
2057.5,199,-1.035249,0.308188,0.518536,1.23084,0.417939,0.524317,0.432452,0.538813,0.325684
2029.5,198,-1.034971,0.342702,0.518881,1.233093,0.421294,0.527802,0.434535,0.54096,0.326744
2085.42,154,-1.034914,0.022353,0.598656,1.434151,0.494514,0.513357,0.424282,0.530262,0.320166
2057.5,198,-1.034301,0.336322,0.518536,1.23084,0.417939,0.524317,0.432452,0.538834,0.325674
2029.5,197,-1.033998,0.370859,0.518881,1.233093,0.421294,0.527802,0.434535,0.540981,0.326734
2057.5,197,-1.03348,0.364283,0.518536,1.23084,0.417939,0.524317,0.432452,0.538855,0.325664
2029.5,196,-1.033158,0.398835,0.518881,1.233093,0.421294,0.527802,0.434535,0.541003,0.326723
2057.5,196,-1.032342,0.392594,0.518536,1.23084,0.417939,0.524317,0.432452,0.538877,0.325653
2029.42,155,-1.032191,0.085784,0.583374,1.45999,0.510265,0.527802,0.434535,0.541936,0.326636
2029.5,195,-1.032017,0.427141,0.518881,1.233093,0.421294,0.527802,0.434535,0.541024,0.326713
2097.42,178,-1.031918,0.497394,0.282209,1.509148,2.343199,3.411098,4.052559,5.155272,2.607926
2057.5,195,-1.031366,0.420687,0.518536,1.23084,0.417939,0.524317,0.432452,0.538898,0.325643
2029.5,194,-1.031054,0.455211,0.518881,1.233093,0.421294,0.527802,0.434535,0.541046,0.326702
2057.5,194,-1.030142,0.449046,0.518536,1.23084,0.417939,0.524317,0.432452,0.53892,0.325632
2037.42,176,-1.030055,0.003874,0.127506,0.259898,0.433935,0.938831,1.129966,1.064701,0.237289
2029.5,193,-1.029834,0.483557,0.518881,1.233093,0.421294,0.527802,0.434535,0.541068,0.326691
2040.42,178,-1.029297,0.235417,0.236973,0.667454,2.636342,5.748957,6.056829,6.362708,1.910257
2057.5,193,-1.029136,0.477116,0.518536,1.23084,0.417939,0.524317,0.432452,0.538942,0.325621
2029.5,192,-1.028829,0.511618,0.518881,1.233093,0.421294,0.527802,0.434535,0.54109,0.32668
2085.5,208,-1.028571,0.052581,0.516537,1.223269,0.408833,0.513357,0.424282,0.529089,0.32038
2085.5,207,-1.028156,0.07992,0.516537,1.223269,0.408833,0.513357,0.424282,0.529107,0.320371
2057.5,192,-1.027861,0.505477,0.518536,1.23084,0.417939,0.524317,0.432452,0.538964,0.32561
2085.5,206,-1.027774,0.107209,0.516537,1.223269,0.408833,0.513357,0.424282,0.529126,0.320361
2029.5,191,-1.027566,0.539957,0.518881,1.233093,0.421294,0.527802,0.434535,0.541112,0.326669
2085.5,205,-1.027455,0.134413,0.516537,1.223269,0.408833,0.513357,0.424282,0.529145,0.320352
2085.5,204,-1.026824,0.161976,0.516537,1.223269,0.408833,0.513357,0.424282,0.529164,0.320343
2057.5,191,-1.02681,0.533542,0.518536,1.23084,0.417939,0.524317,0.432452,0.538986,0.325599
2057.42,155,-1.026599,0.084067,0.581587,1.452712,0.505981,0.524317,0.432452,0.539806,0.325566
2029.5,190,-1.02656,0.567961,0.518881,1.233093,0.421294,0.527802,0.434535,0.541135,0.326658
2085.5,203,-1.026308,0.189388,0.516537,1.223269,0.408833,0.513357,0.424282,0.529183,0.320333
2057.5,190,-1.025562,0.56181,0.518536,1.23084,0.417939,0.524317,0.432452,0.539008,0.325588
2085.5,202,-1.025519,0.217107,0.516537,1.223269,0.408833,0.513357,0.424282,0.529203,0.320324
2029.5,189,-1.025361,0.596166,0.518881,1.233093,0.421294,0.527802,0.434535,0.541158,0.326647
2070.5,187,-1.025235,0.019747,0.263185,0.361807,0.345396,0.474607,0.36148,0.394507,0.213982
2085.5,201,-1.024853,0.244662,0.516537,1.223269,0.408833,0.513357,0.424282,0.529222,0.320314
2089.42,166,-1.024608,0.56902,0.310261,1.660341,1.724483,1.318727,0.326576,0.246228,0.126765
2085.5,200,-1.024322,0.272041,0.516537,1.223269,0.408833,0.513357,0.424282,0.529243,0.320304
2057.5,189,-1.024108,0.590289,0.518536,1.23084,0.417939,0.524317,0.432452,0.539031,0.325577
2029.5,188,-1.023963,0.624575,0.518881,1.233093,0.421294,0.527802,0.434535,0.54118,0.326636
2085.5,199,-1.023536,0.299704,0.516537,1.223269,0.408833,0.513357,0.424282,0.529263,0.320294
2057.5,188,-1.02291,0.618429,0.518536,1.23084,0.417939,0.524317,0.432452,0.539054,0.325566
2085.5,198,-1.022874,0.327203,0.516537,1.223269,0.408833,0.513357,0.424282,0.529283,0.320284
2096.42,177,-1.022834,0.22489,0.238391,0.673984,2.604301,5.670639,5.956301,6.256706,1.870823
2029.5,187,-1.022819,0.652648,0.518881,1.233093,0.421294,0.527802,0.434535,0.541203,0.326624
2085.5,197,-1.021897,0.355053,0.516537,1.223269,0.408833,0.513357,0.424282,0.529304,0.320274
2029.5,186,-1.021537,0.680854,0.518881,1.233093,0.421294,0.527802,0.434535,0.541226,0.326613
2057.5,187,-1.021516,0.646769,0.518536,1.23084,0.417939,0.524317,0.432452,0.539076,0.325555
2085.5,196,-1.021054,0.382722,0.516537,1.223269,0.408833,0.513357,0.424282,0.529325,0.320263
2097.42,179,-1.020664,0.509466,0.277383,1.483338,2.303125,3.411098,4.052559,5.155272,2.607926
2029.5,185,-1.020217,0.70982,0.518881,1.233093,0.421294,0.527802,0.434535,0.54125,0.326601
2057.5,186,-1.019971,0.67525,0.518536,1.23084,0.417939,0.524317,0.432452,0.539099,0.325543
2085.5,195,-1.019913,0.410719,0.516537,1.223269,0.408833,0.513357,0.424282,0.529346,0.320253
2029.5,184,-1.019163,0.740782,0.518881,1.233093,0.421294,0.527802,0.434535,0.541273,0.32659
2085.5,194,-1.018949,0.438479,0.516537,1.223269,0.408833,0.513357,0.424282,0.529367,0.320242
2057.5,185,-1.01849,0.705006,0.518536,1.23084,0.417939,0.524317,0.432452,0.539122,0.325532
2029.5,183,-1.018272,0.773224,0.518881,1.233093,0.421294,0.527802,0.434535,0.541296,0.326578
2085.5,193,-1.01773,0.466512,0.516537,1.223269,0.408833,0.513357,0.424282,0.529389,0.320232
2029.5,182,-1.017354,0.806309,0.518881,1.233093,0.421294,0.527802,0.434535,0.54132,0.326567
2057.5,184,-1.017278,0.736776,0.518536,1.23084,0.417939,0.524317,0.432452,0.539146,0.32552
2085.5,192,-1.016727,0.494261,0.516537,1.223269,0.408833,0.513357,0.424282,0.529411,0.320221
2057.5,183,-1.016326,0.767543,0.518536,1.23084,0.417939,0.524317,0.432452,0.539169,0.325509
2028.42,174,-1.015653,0.029588,0.232688,0.687068,1.100158,1.442831,1.141278,1.237776,0.649863
2085.5,191,-1.015467,0.522285,0.516537,1.223269,0.408833,0.513357,0.424282,0.529433,0.32021
2057.5,182,-1.015351,0.798876,0.518536,1.23084,0.417939,0.524317,0.432452,0.539192,0.325497
2029.33,145,-1.01475,0.022772,0.401462,0.650766,0.431295,0.489907,0.421264,0.528849,0.320147
2085.5,190,-1.014464,0.549976,0.516537,1.223269,0.408833,0.513357,0.424282,0.529455,0.320199
2083.42,156,-1.014414,0.066529,0.41499,1.050296,0.26829,0.417584,0.389641,0.503486,0.312538
2068.42,178,-1.014347,0.240081,0.234119,0.660585,2.62162,5.712879,6.013196,6.316532,1.896102
2085.5,189,-1.013271,0.577864,0.516537,1.223269,0.408833,0.513357,0.424282,0.529477,0.320188
2097.42,180,-1.013108,0.516417,0.272708,1.45834,2.264313,3.411098,4.052559,5.155272,2.607926
2085.5,188,-1.011882,0.605951,0.516537,1.223269,0.408833,0.513357,0.424282,0.529499,0.320177
2027.42,157,-1.011069,0.111742,0.402069,1.061255,0.276106,0.428698,0.398863,0.513998,0.318295
2056.42,174,-1.010919,0.029385,0.231739,0.684299,1.09635,1.438548,1.138523,1.235324,0.64876
2085.5,187,-1.010755,0.633694,0.516537,1.223269,0.408833,0.513357,0.424282,0.529521,0.320166
2065.42,176,-1.01048,0.003759,0.12568,0.256524,0.432842,0.931136,1.119114,1.046792,0.232471
2085.5,186,-1.009499,0.66156,0.516537,1.223269,0.408833,0.513357,0.424282,0.529544,0.320155
2085.5,185,-1.008187,0.68999,0.516537,1.223269,0.408833,0.513357,0.424282,0.529567,0.320144
2085.42,155,-1.007966,0.078218,0.575558,1.434151,0.494514,0.513357,0.424282,0.530238,0.320178
2085.5,184,-1.007131,0.720553,0.516537,1.223269,0.408833,0.513357,0.424282,0.529589,0.320133
2040.42,179,-1.006282,0.250026,0.23033,0.648743,2.636342,5.748957,6.056829,6.362416,1.910401
2085.5,183,-1.006237,0.75258,0.516537,1.223269,0.408833,0.513357,0.424282,0.529612,0.320121
2085.33,144,-1.006049,0.011923,0.404004,0.629684,0.418447,0.476841,0.411495,0.517653,0.313916
2029.42,156,-1.005685,0.145382,0.560504,1.45999,0.510265,0.527802,0.434535,0.541911,0.326648
2057.33,145,-1.005515,0.027077,0.39878,0.645185,0.428056,0.486916,0.419354,0.526891,0.319163
2085.5,182,-1.005318,0.78524,0.516537,1.223269,0.408833,0.513357,0.424282,0.529635,0.32011
2055.42,157,-1.00438,0.11125,0.401217,1.058732,0.274438,0.426539,0.397195,0.512179,0.317354
2057.42,156,-1.00027,0.143309,0.558833,1.452712,0.505981,0.524317,0.432452,0.539781,0.325579
2098.5,187,-0.99766,0.019553,0.257897,0.353663,0.339556,0.467577,0.356623,0.389475,0.21137
2096.42,178,-0.996283,0.247263,0.230468,0.651582,2.604301,5.670639,5.9563,6.256419,1.870965
2084.42,174,-0.993447,0.028924,0.228416,0.67504,1.084776,1.425755,1.129995,1.227077,0.644681
2068.42,179,-0.991355,0.255048,0.227449,0.641767,2.62162,5.712879,6.013196,6.316242,1.896245
2042.5,188,-0.987696,0.053224,0.250058,0.344372,0.32863,0.478213,0.364051,0.397225,0.215374
2040.42,180,-0.984529,0.262265,0.224143,0.631317,2.636342,5.748957,6.056829,6.362125,1.910545
2083.42,157,-0.984271,0.109432,0.398288,1.050296,0.26829,0.417584,0.389639,0.503464,0.31255
2029.33,146,-0.983679,0.031484,0.387196,0.650766,0.431295,0.489907,0.421264,0.528835,0.320072
2037.42,177,-0.982695,0.011959,0.12102,0.246677,0.433935,0.938831,1.12996,1.064658,0.237313
2085.42,156,-0.98216,0.136178,0.553131,1.434151,0.494514,0.513357,0.424282,0.530214,0.32019
2027.42,158,-0.981315,0.156641,0.385684,1.061255,0.276106,0.428698,0.398862,0.513975,0.318307
2029.42,157,-0.980477,0.206825,0.538327,1.45999,0.510265,0.527802,0.434535,0.541886,0.32666
2093.42,176,-0.978961,0.003704,0.121711,0.250586,0.419853,0.907722,1.092056,1.026539,0.22839
2070.5,188,-0.976309,0.053145,0.248497,0.341616,0.32612,0.474607,0.361478,0.394491,0.213991
2085.33,145,-0.976297,0.026132,0.389846,0.629684,0.418447,0.476841,0.411494,0.51763,0.313927
2028.42,175,-0.975341,0.04523,0.22198,0.655451,1.100158,1.442831,1.14127,1.237727,0.649892
2057.42,157,-0.975229,0.204368,0.536767,1.452712,0.505981,0.524317,0.432452,0.539756,0.325591
2055.42,158,-0.974714,0.154752,0.384884,1.058732,0.274438,0.426539,0.397194,0.512156,0.317366
2057.33,146,-0.974043,0.029649,0.38463,0.645185,0.428056,0.486916,0.419354,0.526877,0.319088
2096.42,179,-0.973552,0.262107,0.223879,0.632953,2.604301,5.670639,5.9563,6.256132,1.871106
2056.42,175,-0.970584,0.045416,0.22101,0.652616,1.09635,1.438548,1.138516,1.235275,0.648788
2068.42,180,-0.969628,0.267633,0.221231,0.624221,2.62162,5.712879,6.013196,6.315953,1.896388
2040.42,181,-0.964307,0.271812,0.218438,0.615249,2.636342,5.748957,6.056829,6.361834,1.910689
2065.42,177,-0.964116,0.011632,0.119303,0.243508,0.432842,0.931136,1.119108,1.04675,0.232495
2023.42,156,-0.959907,0.016258,0.544834,1.691633,1.733751,3.110522,2.963546,1.739323,0.469695
2085.42,157,-0.957623,0.19597,0.531379,1.434151,0.494514,0.513357,0.424282,0.530189,0.320202
2029.42,158,-0.956096,0.266676,0.516844,1.45999,0.510265,0.527802,0.434535,0.541861,0.326672
2083.42,158,-0.955561,0.154054,0.382127,1.050296,0.26829,0.417584,0.389638,0.503442,0.312561
2051.42,156,-0.954852,0.016257,0.546294,1.692847,1.736299,3.138073,3.008019,1.814112,0.486254
2029.33,147,-0.954558,0.04932,0.373304,0.650766,0.431295,0.489907,0.421264,0.528821,0.32007
2096.42,180,-0.953582,0.271877,0.218193,0.616877,2.604301,5.670639,5.9563,6.255846,1.871248
2084.42,175,-0.953281,0.045863,0.21769,0.643342,1.084776,1.425755,1.129988,1.227027,0.644709
2057.42,158,-0.951007,0.263843,0.515391,1.452712,0.505981,0.524317,0.432452,0.539732,0.325603
2098.5,188,-0.950063,0.052309,0.243507,0.333929,0.320609,0.467577,0.356621,0.389459,0.211379
2068.42,181,-0.948166,0.279774,0.215105,0.606937,2.62162,5.712879,6.013196,6.315664,1.896531
2085.33,146,-0.94577,0.028495,0.376048,0.629684,0.418447,0.476841,0.411494,0.517616,0.313854
2057.33,147,-0.945296,0.047815,0.370852,0.645185,0.428056,0.486916,0.419354,0.526863,0.319087
2027.42,159,-0.942868,0.121177,0.360433,1.066543,0.276106,0.428698,0.398861,0.513962,0.318232
2040.42,182,-0.942373,0.284561,0.212161,0.597568,2.636342,5.748957,6.056829,6.361543,1.910833
2042.5,189,-0.940362,0.085748,0.235953,0.324948,0.310094,0.478213,0.364049,0.397208,0.215383
2028.42,176,-0.93829,0.079879,0.211478,0.624442,1.100158,1.442831,1.141263,1.237676,0.64992
2037.42,178,-0.937472,0.017847,0.114821,0.234042,0.411709,0.938831,1.129956,1.064633,0.237299
2055.42,159,-0.936166,0.116631,0.359402,1.064179,0.274438,0.426539,0.397194,0.512143,0.317291
2093.42,177,-0.934109,0.011366,0.115548,0.237897,0.419853,0.907722,1.09205,1.026497,0.228413
2085.42,158,-0.933889,0.254236,0.510304,1.434151,0.494514,0.513357,0.424282,0.530165,0.320214
2056.42,176,-0.933723,0.079855,0.21056,0.621758,1.09635,1.438548,1.138509,1.235225,0.648817
2079.42,156,-0.933537,0.015335,0.540838,1.6781,1.726192,3.109125,2.972208,1.759358,0.479373
2029.42,159,-0.932843,0.327502,0.496051,1.45999,0.510265,0.527802,0.434535,0.541837,0.326685
2096.42,181,-0.932762,0.283329,0.212203,0.599942,2.604301,5.670639,5.9563,6.255559,1.871389
2023.42,157,-0.931823,0.056625,0.52197,1.691633,1.733751,3.110522,2.963322,1.739533,0.469702
2070.5,189,-0.929617,0.085439,0.234509,0.322386,0.307763,0.474607,0.361476,0.394475,0.214
2089.42,167,-0.929467,0.004698,0.188978,1.281189,1.891858,1.322459,0.326576,0.246225,0.126746
2057.42,159,-0.927904,0.324262,0.494699,1.452712,0.505981,0.524317,0.432452,0.539707,0.325615
2051.42,157,-0.927012,0.056776,0.523374,1.692847,1.736299,3.138073,3.007816,1.814286,0.486268
2029.33,148,-0.92668,0.070377,0.359792,0.650766,0.431295,0.489907,0.421264,0.528796,0.320083
