source,id,datetime,species,day_emergence,gdd[oC],dvs_flush[-],dvs_mort[-],dN_don_upt[kgNm-2],dN_nh4_upt[kgNm-2],dN_no3_upt[kgNm-2],dN_nh3_upt[kgNm-2],dN_nox_upt[kgNm-2],dN_n2_fix[kgNm-2],dC_fol_grow[kgCm-2],dC_fru_grow[kgCm-2],dC_frt_grow[kgCm-2],dC_lst_grow[kgCm-2],dC_fac_grow[kgCm-2],dC_fol_resp[kgCm-2],dC_fru_resp[kgCm-2],dC_frt_resp[kgCm-2],dC_lst_resp[kgCm-2],dC_maintenance_resp[kgCm-2],dC_transport_resp[kgCm-2],dC_growth_resp[kgCm-2],dC_co2_upt[kgCm-2],f_fac,DW_fol[kgDWm-2],DW_dfol[kgDWm-2],DW_fru[kgDWm-2],DW_stemfru[kgDWm-2],DW_frt[kgDWm-2],DW_lst[kgDWm-2],DW_dst[kgDWm-2],DW_below[kgDWm-2],DW_above[kgDWm-2],lai,specific_leaf_area[m2kg-1],N_ret[kgNm-2],NC_fol[gNgDW-1],NC_fru[gNgDW-1],NC_frt[gNgDW-1],NC_lst[gNgDW-1],NC_dst[gNgDW-1],N_total[kgNm-2],dDW_fol_sen[kgDWm-2],dDW_fru_sen[kgDWm-2],dDW_frt_sen[kgDWm-2],dDW_lst_sen_below[kgDWm-2],dDW_lst_sen_above[kgDWm-2],dC_exsudates[kgCm-2],dN_lit_fol[kgNm-2],dN_lit_fru[kgNm-2],dN_lit_frt[kgNm-2],dN_lit_ldst_below[kgNm-2],dN_lit_ldst_above[kgNm-2],drought_rel[-],conduct_rel[-],vc_act_25[umol:m-2:s-1],iso_act[nmol:m-2:s-1],mono_act[nmol:m-2:s-1],d_iso_emis[umol:m-2],d_mono_emis[umol:m-2],d_mono_storage_emis[umol:m-2],d_ovoc_emis[umol:m-2],dN_nh4_throughf[kgN:L-1],dN_no3_throughf[kgN:L-1]
setup,0,9/19/2052 23:00,WIWH,58,2948.65,1,1,0,2.42E-06,1.64E-05,0,0,0,0,0,-0.000157256,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.129247,0.300314,0,0.129247,0.629983,1.837,21.2,0,0.00602618,0.0109905,0.00344349,0.00344349,0,0.00467226,0,0,0.000349458,0,0,0,0,0,1.20E-06,0,0,0.78994,0,0,0,0,0,0,0,0,0,0
setup,0,9/20/2052 23:00,WIWH,58,2963.8,1,1,0,2.44E-06,1.62E-05,0,0,0,0,0,-0.000156832,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.128899,0.300314,0,0.128899,0.629983,1.837,21.2,0,0.00604108,0.0110353,0.0034586,0.0034586,0,0.00468971,0,0,0.000348516,0,0,0,0,0,1.20E-06,0,0,0.780327,0,0,0,0,0,0,0,0,0,0
setup,0,9/21/2052 23:00,WIWH,58,2977.9,1,1,0,3.34E-06,1.54E-05,0,0,0,0,0,-0.000156409,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.128551,0.300314,0,0.128551,0.629983,1.837,21.2,0,0.00605602,0.0110803,0.0034738,0.0034738,0,0.00470726,0,0,0.000347576,0,0,0,0,0,1.20E-06,0,0,0.896228,0,0,0,0,0,0,0,0,1.81E-05,1.04E-05
setup,0,9/22/2052 23:00,WIWH,58,2992.25,1,1,0,1.13E-05,2.96E-05,0,0,0,0,0,-0.000155987,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.128204,0.300314,0,0.128204,0.629983,1.837,21.2,0,0.00608853,0.0111785,0.00350696,0.00350696,0,0.00474695,0,0,0.000346639,0,0,0,0,0,1.21E-06,0,0,0.891546,0,0,0,0,0,0,0,0,1.52E-06,8.72E-07
setup,0,9/23/2052 23:00,WIWH,58,3005.75,1,1,0,4.19E-06,1.62E-05,0,0,0,0,0,-0.000155567,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.127859,0.300314,0,0.127859,0.629983,1.837,21.2,0,0.0061046,0.0112274,0.00352349,0.00352349,0,0.00476608,0,0,0.000345704,0,0,0,0,0,1.22E-06,0,0,0.882317,0,0,0,0,0,0,0,0,0,0
setup,0,9/24/2052 23:00,WIWH,58,3018.55,1,1,0,3.10E-06,1.45E-05,0,0,0,0,0,-0.000155147,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.127514,0.300314,0,0.127514,0.629983,1.837,21.2,0,0.00611842,0.0112696,0.00353777,0.00353777,0,0.00478243,0,0,0.000344772,0,0,0,0,0,1.22E-06,0,0,0.891149,0,0,0,0,0,0,0,0,1.04E-06,5.98E-07
setup,0,9/25/2052 23:00,WIWH,58,3029.35,1,1,0,4.44E-06,1.38E-05,0,0,0,0,0,-0.000154729,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.12717,0.300314,0,0.12717,0.629983,1.837,21.2,0,0.00613278,0.0113135,0.00355263,0.00355263,0,0.0047995,0,0,0.000343842,0,0,0,0,0,1.22E-06,0,0,0.8913,0,0,0,0,0,0,0,0,8.96E-08,5.15E-08
setup,0,9/26/2052 23:00,WIWH,58,3044.3,1,1,0,3.25E-06,1.39E-05,0,0,0,0,0,-0.000154312,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.126827,0.300314,0,0.126827,0.629983,1.837,21.2,0,0.00614623,0.0113548,0.00356661,0.00356661,0,0.00481545,0,0,0.000342915,0,0,0,0,0,1.22E-06,0,0,0.931265,0,0,0,0,0,0,0,0,1.08E-05,6.18E-06
setup,0,9/27/2052 23:00,WIWH,58,3059.1,1,1,0,8.78E-06,2.38E-05,0,0,0,0,0,-0.000153896,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.126485,0.300314,0,0.126485,0.629983,1.837,21.2,0,0.00617169,0.0114332,0.00359313,0.00359313,0,0.0048468,0,0,0.00034199,0,0,0,0,0,1.23E-06,0,0,0.951873,0,0,0,0,0,0,0,0,1.02E-05,5.86E-06
setup,0,9/28/2052 23:00,WIWH,58,3070.05,1,1,0,9.31E-06,2.18E-05,0,0,0,0,0,-0.000153481,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.126144,0.300314,0,0.126144,0.629983,1.837,21.2,0,0.00619585,0.011508,0.00361846,0.00361846,0,0.00487665,0,0,0.000341068,0,0,0,0,0,1.23E-06,0,0,0.958251,0,0,0,0,0,0,0,0,3.89E-07,2.23E-07
setup,0,9/29/2052 23:00,WIWH,58,3080.45,1,1,0,4.02E-06,1.22E-05,0,0,0,0,0,-0.000153067,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.125804,0.300314,0,0.125804,0.629983,1.837,21.2,0,0.00620843,0.0115471,0.00363172,0.00363172,0,0.00489167,0,0,0.000340149,0,0,0,0,0,1.23E-06,0,0,0.956955,0,0,0,0,0,0,0,0,6.44E-07,3.70E-07
setup,0,9/30/2052 23:00,WIWH,58,3093.55,1,1,0,3.59E-06,1.33E-05,0,0,0,0,0,-0.000152654,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.125465,0.300314,0,0.125465,0.629983,1.837,21.2,0,0.00622148,0.0115879,0.00364554,0.00364554,0,0.00490735,0,0,0.000339231,0,0,0,0,0,1.23E-06,0,0,0.962474,0,0,0,0,0,0,0,0,0,0
setup,0,10/1/2052 23:00,WIWH,58,3109.95,1,1,0,2.35E-06,1.49E-05,0,0,0,0,0,-0.000152242,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.125126,0.300314,0,0.125126,0.629983,1.837,21.2,0,0.00623475,0.0116294,0.00365962,0.00365962,0,0.00492336,0,0,0.000338317,0,0,0,0,0,1.24E-06,0,0,0.9624,0,0,0,0,0,0,0,0,1.71E-07,9.82E-08
setup,0,10/2/2052 23:00,WIWH,58,3123.2,1,1,0,2.80E-06,1.46E-05,0,0,0,0,0,-0.000151832,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.124789,0.300314,0,0.124789,0.629983,1.837,21.2,0,0.00624811,0.0116713,0.00367384,0.00367384,0,0.00493952,0,0,0.000337404,0,0,0,0,0,1.24E-06,0,0,0.959393,0,0,0,0,0,0,0,0,1.71E-07,9.82E-08
setup,0,10/3/2052 23:00,WIWH,58,3128.85,1,1,0,3.96E-06,1.10E-05,0,0,0,0,0,-0.000151423,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.124452,0.300314,0,0.124452,0.629983,1.837,21.2,0,0.00625956,0.0117074,0.00368607,0.00368607,0,0.00495323,0,0,0.000336495,0,0,0,0,0,1.24E-06,0,0,0.958248,0,0,0,0,0,0,0,0,0,0
setup,0,10/4/2052 23:00,WIWH,58,3135.1,1,1,0,3.86E-06,8.83E-06,0,0,0,0,0,-0.000151014,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.124117,0.300314,0,0.124117,0.629983,1.837,21.2,0,0.00626924,0.011738,0.00369646,0.00369646,0,0.00496467,0,0,0.000335587,0,0,0,0,0,1.24E-06,0,0,0.957021,0,0,0,0,0,0,0,0,0,0
setup,0,10/5/2052 23:00,WIWH,58,3145.3,1,1,0,3.73E-06,9.31E-06,0,0,0,0,0,-0.000150607,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.123782,0.300314,0,0.123782,0.629983,1.837,21.2,0,0.00627918,0.0117695,0.00370714,0.00370714,0,0.00497647,0,0,0.000334682,0,0,0,0,0,1.24E-06,0,0,0.954764,0,0,0,0,0,0,0,0,0,0
setup,0,10/6/2052 23:00,WIWH,58,3160.25,1,1,0,3.07E-06,1.17E-05,0,0,0,0,0,-0.000150201,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.123448,0.300314,0,0.123448,0.629983,1.837,21.2,0,0.0062904,0.011805,0.00371922,0.00371922,0,0.00498997,0,0,0.00033378,0,0,0,0,0,1.24E-06,0,0,0.949542,0,0,0,0,0,0,0,0,0,0
setup,0,10/7/2052 23:00,WIWH,58,3171.8,1,1,0,3.59E-06,1.16E-05,0,0,0,0,0,-0.000149796,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.123115,0.300314,0,0.123115,0.629983,1.837,21.2,0,0.00630192,0.0118416,0.00373165,0.00373165,0,0.00500389,0,0,0.00033288,0,0,0,0,0,1.24E-06,0,0,0.956323,0,0,0,0,0,0,0,0,6.69E-07,3.85E-07
setup,0,10/8/2052 23:00,WIWH,58,3178.2,1,1,0,4.62E-06,9.61E-06,0,0,0,0,0,-0.000149392,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.122784,0.300314,0,0.122784,0.629983,1.837,21.2,0,0.0063127,0.011876,0.00374332,0.00374332,0,0.00501688,0,0,0.000331982,0,0,0,0,0,1.24E-06,0,0,0.977175,0,0,0,0,0,0,0,0,4.62E-06,2.66E-06
setup,0,10/9/2052 23:00,WIWH,58,3185.85,1,1,0,7.61E-06,1.13E-05,0,0,0,0,0,-0.000148989,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.122452,0.300314,0,0.122452,0.629983,1.837,21.2,0,0.00632701,0.0119217,0.00375883,0.00375883,0,0.00503453,0,0,0.000331087,0,0,0,0,0,1.24E-06,0,0,0.972084,0,0,0,0,0,0,0,0,2.66E-06,1.53E-06
setup,0,10/10/2052 23:00,WIWH,58,3190.85,1,1,0,6.22E-06,9.08E-06,0,0,0,0,0,-0.000148587,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.122122,0.300314,0,0.122122,0.629983,1.837,21.2,0,0.00633856,0.0119586,0.0037714,0.0037714,0,0.00504859,0,0,0.000330194,0,0,0,0,0,1.24E-06,0,0,0.970819,0,0,0,0,0,0,0,0,4.41E-08,2.54E-08
setup,0,10/11/2052 23:00,WIWH,58,3194.7,1,1,0,3.65E-06,6.54E-06,0,0,0,0,0,-0.000148187,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.121793,0.300314,0,0.121793,0.629983,1.837,21.2,0,0.00634622,0.0119833,0.00377979,0.00377979,0,0.00505754,0,0,0.000329304,0,0,0,0,0,1.24E-06,0,0,0.969538,0,0,0,0,0,0,0,0,6.56E-07,3.77E-07
setup,0,10/12/2052 23:00,WIWH,58,3207.75,1,1,0,4.27E-06,8.42E-06,0,0,0,0,0,-0.000147787,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.121465,0.300314,0,0.121465,0.629983,1.837,21.2,0,0.00635575,0.012014,0.00379022,0.00379022,0,0.00506899,0,0,0.000328416,0,0,0,0,0,1.24E-06,0,0,0.96817,0,0,0,0,0,0,0,0,0,0
setup,0,10/13/2052 23:00,WIWH,58,3223.7,1,1,0,3.00E-06,1.11E-05,0,0,0,0,0,-0.000147389,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.121137,0.300314,0,0.121137,0.629983,1.837,21.2,0,0.00636635,0.0120482,0.00380184,0.00380184,0,0.00508186,0,0,0.00032753,0,0,0,0,0,1.24E-06,0,0,0.961885,0,0,0,0,0,0,0,0,0,0
setup,0,10/14/2052 23:00,WIWH,58,3235.45,1,1,0,3.55E-06,1.08E-05,0,0,0,0,0,-0.000146991,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.12081,0.300314,0,0.12081,0.629983,1.837,21.2,0,0.00637707,0.0120828,0.00381363,0.00381363,0,0.00509493,0,0,0.000326647,0,0,0,0,0,1.24E-06,0,0,0.958849,0,0,0,0,0,0,0,0,0,0
setup,0,10/15/2052 23:00,WIWH,58,3249.5,1,1,0,3.06E-06,1.10E-05,0,0,0,0,0,-0.000146595,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.120485,0.300314,0,0.120485,0.629983,1.837,21.2,0,0.00638762,0.0121169,0.00382525,0.00382525,0,0.00510779,0,0,0.000325766,0,0,0,0,0,1.24E-06,0,0,0.954432,0,0,0,0,0,0,0,0,0,0
setup,0,10/16/2052 23:00,WIWH,58,3265.85,1,1,0,2.52E-06,1.29E-05,0,0,0,0,0,-0.0001462,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.12016,0.300314,0,0.12016,0.629983,1.837,21.2,0,0.00639912,0.0121543,0.00383795,0.00383795,0,0.00512196,0,0,0.000324888,0,0,0,0,0,1.24E-06,0,0,0.950107,0,0,0,0,0,0,0,0,1.71E-07,9.82E-08
setup,0,10/17/2052 23:00,WIWH,58,3284.15,1,1,0,2.65E-06,1.42E-05,0,0,0,0,0,-0.000145805,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.119836,0.300314,0,0.119836,0.629983,1.837,21.2,0,0.00641167,0.0121951,0.00385184,0.00385184,0,0.00513755,0,0,0.000324012,0,0,0,0,0,1.25E-06,0,0,0.99169,0,0,0,0,0,0,0,0,2.23E-05,1.28E-05
setup,0,10/18/2052 23:00,WIWH,58,3293.35,1,1,0,1.57E-05,2.96E-05,0,0,0,0,0,-0.000145412,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.119513,0.300314,0,0.119513,0.629983,1.837,21.2,0,0.00644535,0.0123048,0.00388921,0.00388921,0,0.00518159,0,0,0.000323138,0,0,0,0,0,1.25E-06,0,0,0.991945,0,0,0,0,0,0,0,0,2.14E-06,1.23E-06
setup,0,10/19/2052 23:00,WIWH,58,3299.85,1,1,0,6.08E-06,1.03E-05,0,0,0,0,0,-0.00014502,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.11919,0.300314,0,0.11919,0.629983,1.837,21.2,0,0.00645743,0.0123445,0.00390273,0.00390273,0,0.0051967,0,0,0.000322267,0,0,0,0,0,1.26E-06,0,0,0.97963,0,0,0,0,0,0,0,0,4.54E-07,2.61E-07
setup,0,10/20/2052 23:00,WIWH,58,3308.05,1,1,0,4.40E-06,8.41E-06,0,0,0,0,0,-0.000144629,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.118869,0.300314,0,0.118869,0.629983,1.837,21.2,0,0.00646686,0.0123756,0.00391332,0.00391332,0,0.00520825,0,0,0.000321398,0,0,0,0,0,1.26E-06,0,0,0.972684,0,0,0,0,0,0,0,0,0,0
setup,0,10/21/2052 23:00,WIWH,58,3319.1,1,1,0,3.67E-06,8.83E-06,0,0,0,0,0,-0.000144239,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.118548,0.300314,0,0.118548,0.629983,1.837,21.2,0,0.00647603,0.0124059,0.00392366,0.00392366,0,0.00521949,0,0,0.000320531,0,0,0,0,0,1.26E-06,0,0,0.96825,0,0,0,0,0,0,0,0,0,0
setup,0,10/22/2052 23:00,WIWH,58,3329.8,1,1,0,3.90E-06,8.96E-06,0,0,0,0,0,-0.00014385,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.118229,0.300314,0,0.118229,0.629983,1.837,21.2,0,0.00648547,0.0124371,0.00393431,0.00393431,0,0.0052311,0,0,0.000319667,0,0,0,0,0,1.26E-06,0,0,0.968338,0,0,0,0,0,0,0,0,3.30E-06,1.90E-06
setup,0,10/23/2052 23:00,WIWH,58,3338.3,1,1,0,6.62E-06,1.04E-05,0,0,0,0,0,-0.000143462,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.11791,0.300314,0,0.11791,0.629983,1.837,21.2,0,0.00649797,0.0124786,0.00394844,0.00394844,0,0.00524691,0,0,0.000318805,0,0,0,0,0,1.26E-06,0,0,0.987454,0,0,0,0,0,0,0,0,7.80E-06,4.49E-06
setup,0,10/24/2052 23:00,WIWH,58,3345.55,1,1,0,9.70E-06,1.33E-05,0,0,0,0,0,-0.000143075,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.117592,0.300314,0,0.117592,0.629983,1.837,21.2,0,0.00651478,0.0125344,0.00396747,0.00396747,0,0.00526862,0,0,0.000317945,0,0,0,0,0,1.26E-06,0,0,0.963188,0,0,0,0,0,0,0,0,7.50E-07,4.31E-07
setup,0,10/25/2052 23:00,WIWH,58,3355.1,1,1,0,4.40E-06,8.05E-06,0,0,0,0,0,-0.000142689,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.117275,0.300314,0,0.117275,0.629983,1.837,21.2,0,0.00652384,0.0125646,0.0039778,0.0039778,0,0.00527981,0,0,0.000317088,0,0,0,0,0,1.26E-06,0,0,0.960384,0,0,0,0,0,0,0,0,6.01E-07,3.46E-07
setup,0,10/26/2052 23:00,WIWH,58,3368.55,1,1,0,4.19E-06,9.32E-06,0,0,0,0,0,-0.000142305,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.116959,0.300314,0,0.116959,0.629983,1.837,21.2,0,0.00653366,0.0125975,0.00398901,0.00398901,0,0.00529206,0,0,0.000316233,0,0,0,0,0,1.26E-06,0,0,0.95738,0,0,0,0,0,0,0,0,0,0
setup,0,10/27/2052 23:00,WIWH,58,3384.15,1,1,0,2.89E-06,1.09E-05,0,0,0,0,0,-0.000141921,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.116643,0.300314,0,0.116643,0.629983,1.837,21.2,0,0.00654365,0.0126309,0.00400044,0.00400044,0,0.00530457,0,0,0.00031538,0,0,0,0,0,1.26E-06,0,0,0.951947,0,0,0,0,0,0,0,0,0,0
setup,0,10/28/2052 23:00,WIWH,58,3389.9,1,1,0,3.70E-06,8.58E-06,0,0,0,0,0,-0.000141538,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.116329,0.300314,0,0.116329,0.629983,1.837,21.2,0,0.00655254,0.0126608,0.00401065,0.00401065,0,0.0053156,0,0,0.00031453,0,0,0,0,0,1.26E-06,0,0,0.953368,0,0,0,0,0,0,0,0,1.03E-07,5.94E-08
setup,0,10/29/2052 23:00,WIWH,58,3395.85,1,1,0,3.96E-06,6.60E-06,0,0,0,0,0,-0.000141157,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.116015,0.300314,0,0.116015,0.629983,1.837,21.2,0,0.00656017,0.0126865,0.00401942,0.00401942,0,0.0053249,0,0,0.000313681,0,0,0,0,0,1.26E-06,0,0,0.98897,0,0,0,0,0,0,0,0,2.11E-05,1.21E-05
setup,0,10/30/2052 23:00,WIWH,58,3403.8,1,1,0,1.85E-05,2.13E-05,0,0,0,0,0,-0.000140776,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.115702,0.300314,0,0.115702,0.629983,1.837,21.2,0,0.00658899,0.0127835,0.00405255,0.00405255,0,0.00536349,0,0,0.000312836,0,0,0,0,0,1.26E-06,0,0,0.987022,0,0,0,0,0,0,0,0,5.33E-07,3.06E-07
setup,0,10/31/2052 23:00,WIWH,58,3405.05,1,1,0,4.17E-06,6.11E-06,0,0,0,0,0,-0.000140396,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.11539,0.300314,0,0.11539,0.629983,1.837,21.2,0,0.00659636,0.0128085,0.00406111,0.00406111,0,0.00537251,0,0,0.000311992,0,0,0,0,0,1.27E-06,0,0,0.981634,0,0,0,0,0,0,0,0,5.95E-07,3.42E-07
setup,0,11/1/2052 23:00,WIWH,58,3405.55,1,1,0,3.35E-06,5.24E-06,0,0,0,0,0,-0.000140018,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.115079,0.300314,0,0.115079,0.629983,1.837,21.2,0,0.0066025,0.0128295,0.00406827,0.00406827,0,0.00537984,0,0,0.000311151,0,0,0,0,0,1.26E-06,0,0,0.974857,0,0,0,0,0,0,0,0,0,0
setup,0,11/2/2052 23:00,WIWH,58,3405.55,1,1,0,2.67E-06,4.08E-06,0,0,0,0,0,-0.00013964,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.114769,0.300314,0,0.114769,0.629983,1.837,21.2,0,0.00660731,0.0128459,0.0040739,0.0040739,0,0.00538533,0,0,0.000310312,0,0,0,0,0,1.26E-06,0,0,0.970794,0,0,0,0,0,0,0,0,0,0
setup,0,11/3/2052 23:00,WIWH,58,3408.2,1,1,0,2.96E-06,3.63E-06,0,0,0,0,0,-0.000139264,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.114459,0.300314,0,0.114459,0.629983,1.837,21.2,0,0.006612,0.012862,0.00407939,0.00407939,0,0.00539066,0,0,0.000309475,0,0,0,0,0,1.26E-06,0,0,0.971057,0,0,0,0,0,0,0,0,0,0
setup,0,11/4/2052 23:00,WIWH,58,3412.25,1,1,0,3.21E-06,3.49E-06,0,0,0,0,0,-0.000138888,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.114151,0.300314,0,0.114151,0.629983,1.837,21.2,0,0.00661677,0.0128783,0.00408499,0.00408499,0,0.0053961,0,0,0.00030864,0,0,0,0,0,1.26E-06,0,0,0.970198,0,0,0,0,0,0,0,0,0,0
setup,0,11/5/2052 23:00,WIWH,58,3419.5,1,1,0,3.67E-06,3.82E-06,0,0,0,0,0,-0.000138514,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.113843,0.300314,0,0.113843,0.629983,1.837,21.2,0,0.00662209,0.0128966,0.00409124,0.00409124,0,0.00540233,0,0,0.000307808,0,0,0,0,0,1.26E-06,0,0,0.970573,0,0,0,0,0,0,0,0,1.41E-08,8.08E-09
setup,0,11/6/2052 23:00,WIWH,58,3432.8,1,1,0,3.68E-06,5.74E-06,0,0,0,0,0,-0.00013814,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.113536,0.300314,0,0.113536,0.629983,1.837,21.2,0,0.00662881,0.0129196,0.0040991,0.0040991,0,0.0054105,0,0,0.000306978,0,0,0,0,0,1.26E-06,0,0,0.972417,0,0,0,0,0,0,0,0,1.94E-06,1.12E-06
setup,0,11/7/2052 23:00,WIWH,58,3441.4,1,1,0,5.76E-06,7.05E-06,0,0,0,0,0,-0.000137768,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.11323,0.300314,0,0.11323,0.629983,1.837,21.2,0,0.00663794,0.0129508,0.00410979,0.00410979,0,0.00542205,0,0,0.00030615,0,0,0,0,0,1.26E-06,0,0,0.993578,0,0,0,0,0,0,0,0,1.98E-05,1.14E-05
setup,0,11/8/2052 23:00,WIWH,58,3445.35,1,1,0,1.74E-05,1.98E-05,0,0,0,0,0,-0.000137396,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.112924,0.300314,0,0.112924,0.629983,1.837,21.2,0,0.00666446,0.0130416,0.00414086,0.00414086,0,0.00545799,0,0,0.000305325,0,0,0,0,0,1.26E-06,0,0,0.989318,0,0,0,0,0,0,0,0,2.80E-06,1.61E-06
setup,0,11/9/2052 23:00,WIWH,58,3446.7,1,1,0,5.48E-06,6.21E-06,0,0,0,0,0,-0.000137026,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.11262,0.300314,0,0.11262,0.629983,1.837,21.2,0,0.00667273,0.0130701,0.00415062,0.00415062,0,0.00546841,0,0,0.000304502,0,0,0,0,0,1.26E-06,0,0,0.969747,0,0,0,0,0,0,0,0,6.58E-07,3.78E-07
setup,0,11/10/2052 23:00,WIWH,58,3446.7,1,1,0,2.90E-06,4.07E-06,0,0,0,0,0,-0.000136656,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.112316,0.300314,0,0.112316,0.629983,1.837,21.2,0,0.00667763,0.0130872,0.00415646,0.00415646,0,0.00547412,0,0,0.00030368,0,0,0,0,0,1.26E-06,0,0,0.939313,0,0,0,0,0,0,0,0,1.72E-07,9.89E-08
setup,0,11/11/2052 23:00,WIWH,58,3446.7,1,1,0,1.68E-06,2.94E-06,0,0,0,0,0,-0.000136288,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.112013,0.300314,0,0.112013,0.629983,1.837,21.2,0,0.00668085,0.0130984,0.00416032,0.00416032,0,0.00547747,0,0,0.000302862,0,0,0,0,0,1.26E-06,0,0,0.793352,0,0,0,0,0,0,0,0,1.04E-06,6.00E-07
setup,0,11/12/2052 23:00,WIWH,58,3446.7,1,1,0,1.39E-06,2.54E-06,0,0,0,0,0,-0.00013592,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.111711,0.300314,0,0.111711,0.629983,1.837,21.2,0,0.00668359,0.0131081,0.00416362,0.00416362,0,0.00548015,0,0,0.000302045,0,0,0,0,0,1.26E-06,0,0,0.677178,0,0,0,0,0,0,0,0,6.81E-07,3.91E-07
setup,0,11/13/2052 23:00,WIWH,58,3446.7,1,1,0,1.09E-06,2.19E-06,0,0,0,0,0,-0.000135554,0,0,0,0,0,0,0,0,0,0,0,0.0866511,0,0.243018,0.543332,0.11141,0.300314,0,0.11141,0.629983,1.837,21.2,0,0.00668587,0.0131161,0.00416637,0.00416637,0,0.00548218,0,0,0.00030123,0,0,0,0,0,1.25E-06,0,0,0.545268,0,0,0,0,0,0,0,0,0,0
