"Model","Climate_Scenario","Mgmt_Scenario","Scenario_Name","Scenario_Abbrev","SW_20cm_first","SW_20cm_change","SW_40cm_first","SW_40cm_change","SW_60cm_first","SW_60cm_change","DW_20cm_first","DW_20cm_change","DW_40cm_first","DW_40cm_change","DW_60cm_first","DW_60cm_change","DW_0to60cm_first","DW_0to60cm_change","SW_25cm_first","SW_25cm_change","DW_25cm_first","DW_25cm_change","SoilT_20cm_first","SoilT_20cm_change","SoilT_40cm_first","SoilT_40cm_change","SoilT_60cm_first","SoilT_60cm_change","SoilT_25cm_first","SoilT_25cm_change","NO3_20cm_first","NO3_20cm_change","NO3_40cm_first","NO3_40cm_change","NO3_60cm_first","NO3_60cm_change","NO3_0to60cm_first","NO3_0to60cm_change","N2O_20cm_first","N2O_20cm_change","N2O_40cm_first","N2O_40cm_change","N2O_60cm_first","N2O_60cm_change","N2O_0to60cm_first","N2O_0to60cm_change","N2O_profile_first","N2O_profile_change","BC_25cm_first","BC_25cm_change","BN_25cm_first","BN_25cm_change","HC_25cm_first","HC_25cm_change","HN_25cm_first","HN_25cm_change","CinB_25cm_first","CinB_25cm_change","CinH_25cm_first","CinH_25cm_change","CinBtoH_25cm_first","CinBtoH_25cm_change","SOC_25cm_first","SOC_25cm_change","DW_2cm_first","DW_2cm_change","DW_5cm_first","DW_5cm_change","DW_10cm_first","DW_10cm_change","WFPS_2cm_first","WFPS_2cm_change","WFPS_5cm_first","WFPS_5cm_change","WFPS_10cm_first","WFPS_10cm_change","WFPS_20cm_first","WFPS_20cm_change","WFPS_40cm_first","WFPS_40cm_change","WFPS_60cm_first","WFPS_60cm_change","SoilT_2cm_first","SoilT_2cm_change","SoilT_5cm_first","SoilT_5cm_change","SoilT_10cm_first","SoilT_10cm_change","SoilT_15cm_first","SoilT_15cm_change","NO3_2cm_first","NO3_2cm_change","NO3_5cm_first","NO3_5cm_change","NO3_10cm_first","NO3_10cm_change","CH4_first","CH4_change","CI_first","CI_change"
"Daycent",4,53,"4_53","RR00-CR",NA,NA,NA,NA,NA,NA,"2.33517954852269","-0.284166526072505","4.65740132132419","-0.551720412081042","4.59848151756528","-0.443903986086672","13.9331646338554","-1.56634241000948","0.00233665285014725","-0.000283459245973251","5.84163212537034","-0.70864811493535","0.136682536955796","0.00909232790109138","0.132336464998999","0.0113382104853388","0.12691165518978","0.0137392651491516","0.137044280797186","0.00854591725763407","0.0106619343032756","0.000701064016904137","0.00890795812525665","-0.00127817204507559","0.00714618847557246","0.000354052595683343","0.0406166943280396","0.00196924882047737",NA,NA,NA,NA,NA,NA,NA,NA,"0.0260341502280923","-0.000568425078553567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.7544827586212","6.90482758620645","0.444334631708085","-0.058586394017811","0.729664642612135","-0.0926232525513382","1.16810297221985","-0.135341839296903","0.38739393208432","-0.0589960409225255","0.422660209831604","-0.0603013279815698","0.403845158366425","-0.050158468937862","0.40043248621756","-0.0476123239606451","0.419739570959382","-0.0424055511362899","0.570218468669068","-0.0417512608155939","0.141086362770041","0.00521449122726916","0.14020207000194","0.00619072404448995","0.138963878741035","0.00740481427019621","0.138732903861437","0.00743441886322577","0.000712244411319167","2.29160627129818e-05","0.00222252322592322","0.000214100969297792","0.0109658457867053","0.00195528722094196","-0.536581425383338","0.095760282790883","0.265039084125154","0.113423988495341"
"APSIM",4,61,"4_61","BC19-CR","0.246960563365238","-0.0207168215951069","0.246693593685823","-0.0213498006648376","0.243465434229154","-0.022002620724083","4.93921126730742","-0.414336431904804","4.93387187371802","-0.426996013298315","4.8693086845862","-0.440052414484781","14.7423918255819","-1.28138485965812","0.246896359691551","-0.472841767371137","0.061699508111597","-0.00518207891200018","16.0325100362747","2.2809957884833","16.1347825389441","2.20118643268484","16.2305419906252","2.1179945686029","16.0542908526655","2.26252856657415","0.00908503713546962","0.00506716137859784","0.00506623984714591","0.00271527332684775","0.00480047198484868","0.00175551373421621","0.0189517489674864","0.00953794843963962","0.000493841148339884","1.79483679726897e-05","0.000328272902351092","4.78348599501817e-05","0.000339923640825512","6.32059660830006e-05","0.00116203769151656","0.000128989194005799","4.58939322646185e-06","1.17869277668593e-06","1102.803787461","91.4329367856051","137.850193137504","11.4302406134936","25332.8421264731","3183.81797039975","2111.06033957681","265.330392408811","1.53465239043684","-0.0588629379739376","0.168227914004914","-0.0068108129038332","0.465071310023357","0.0407174630341801","36.7320583445996","1.91152677019954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",4,62,"4_62","BC38-CR","0.251161083723999","-0.0219350828564134","0.249600420337755","-0.0221861125793683","0.244174750547958","-0.0223430811561831","5.02322167448967","-0.438701657137964","4.99200840676511","-0.44372225159737","4.88349501096294","-0.446861623127448","14.8987250921917","-1.32928553183678","0.250786994196936","-0.479512839878816","0.0626921186731443","-0.0054943581921734","16.0324768601169","2.28111878732514","16.1348727894321","2.20108146041023","16.2305592097147","2.11809230565071","16.0542516551737","2.26258807938281","0.0088298353181236","0.00538789356314468","0.00478913697389232","0.00305191865039699","0.0045651530231474","0.00202907839478149","0.0181841253151654","0.0104688906083211","0.00044912201628458","4.17333088203813e-05","0.000307088856275874","6.15643569345254e-05","0.000321636137542017","8.33176040698265e-05","0.00107784701010242","0.000186615269824787","4.34367155357171e-06","1.40228359225152e-06","1105.20538688152","102.904497195239","138.147722644237","12.867286017981","25412.8368955244","3627.66634304677","2117.71859093735","302.322986176681","1.53361987074284","-0.0523228230573018","0.168029477369869","-0.00582859220172963","0.465848148968735","0.0433414664124245","47.4913730024263","0.913425707764681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",4,63,"4_63","BC57-CR","0.254678822273766","-0.0228527351823934","0.25232796097681","-0.0231132482382776","0.24467297954863","-0.022455853356876","5.09357644548694","-0.457054703659487","5.04655921955099","-0.462264964780337","4.89345959097686","-0.449117067141792","15.0335952559805","-1.36843673554728","0.254254374931803","-0.48548527190304","0.0635818485612267","-0.00577215633693965","16.0325576561477","2.28099495961381","16.1350217238592","2.20104794200914","16.2306095621804","2.11835036204709","16.0543469216568","2.26256748599375","0.00865761155936833","0.005524958150136","0.00460038617817457","0.00321448444122494","0.00440113998925841","0.00216265582207512","0.017659137726832","0.0109020984134054","0.000419316173280699","5.17906141634408e-05","0.000292466247911096","6.74693168664765e-05","0.000308422478483476","9.29397862353162e-05","0.00102020489967526","0.000212199717265243","4.17793291304058e-06","1.49338474038685e-06","1106.99396047148","113.471723128235","138.3722097749","14.1856644758559","25441.3157311384","4067.39044574464","2120.08690900298","338.969658202593","1.53369966143584","-0.0478751536878872","0.168327859588307","-0.00580224485612454","0.466504178890618","0.0462118083813728","58.1008598879429","-0.00558124711434971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",4,64,"4_64","BC76-CR","0.258090527062237","-0.0241096795022998","0.254861585259193","-0.0239036841143059","0.245133953819777","-0.0226319559776178","5.16181054125584","-0.482193590057086","5.09723170520356","-0.478073682305809","4.90267907639803","-0.452639119554846","15.1617213228154","-1.41290639187571","0.257436766370407","-0.490825151057268","0.0643478028281426","-0.00599463322428438","16.0326295271287","2.2808323354762","16.1351395195413","2.2009634080461","16.2306745080938","2.11840929197308","16.0543056707078","2.26272551659222","0.00854584037069146","0.00555031321631221","0.00448198835133165","0.00325505652995716","0.00429252697406947","0.00220237052315195","0.0173203556961126","0.0110077402694013","0.00040029732821738","5.38351018731178e-05","0.000280889044038809","7.12052956080477e-05","0.000299099321845659","9.60762807796856e-05","0.000980285694101977","0.00022111667826072","4.065932954e-06","1.51207895604833e-06","1108.25122134346","122.286898324501","138.527959130046","15.290295863918","25451.4324650993","4453.70185136113","2120.92680884216","371.157253727629","1.53353663088473","-0.0439048327668972","0.167914949036017","-0.00491977722586923","0.466421496513735","0.05009224111098","68.2439783405772","-0.793738236200454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",4,65,"4_65","BC96-CR","0.260937000271924","-0.02483094918449","0.257179580555105","-0.02436293754597","0.245444484052305","-0.0226091342673616","5.21874000545093","-0.49661898370226","5.14359161112438","-0.487258750941674","4.908889681048","-0.452182685349136","15.2712212975768","-1.43606041994655","0.260304836702941","-0.495704305135751","0.0650466830953917","-0.00618122495211006","16.0326666711643","2.28072028305474","16.1350807019136","2.20108104330201","16.2307572078493","2.11839494986298","16.0543050290024","2.2627456821781","0.00847850448037577","0.00551242079754674","0.00440512965759413","0.00323675730111685","0.00421465423640221","0.00220224364199208","0.0170982883743868","0.010951421740641","0.000385111086120105","5.33918760980048e-05","0.000270696323927403","7.42663400603583e-05","0.000291353417743051","9.77350074140165e-05","0.000947160827790673","0.000225393223572266","3.97750887617467e-06","1.50778587302982e-06","1109.18135354766","128.982293849295","138.645499472635","16.1249470515042","25460.6087169209","4797.63236319509","2121.68763474203","399.82169048304","1.53267668175916","-0.0407687713737166","0.168039327544551","-0.0047908907383942","0.466386340427489","0.0529712768484127","78.608214243485","-1.50851471156413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",5,1,"5_1","CR","0.23939937944978","-0.0144426410746972","0.240726192630382","-0.0143356934179685","0.239554226655422","-0.0154906285374147","4.78798758898592","-0.288852821484263","4.81452385260706","-0.286713868358781","4.79108453310334","-0.309812570743198","14.393595974679","-0.885379260568961","0.239578754766749","-0.464769637462184","0.0599135580408273","-0.00360484455599164","15.9116473930542","3.98050053111503","16.1522282624583","3.78632897358053","16.3781118798027","3.59910101380853","15.9592080309882","3.94157260872344","0.00802468767137933","0.00949588523125003","0.00500605948841422","0.00389592482980823","0.00459917121099941","0.00320945591636024","0.017629918370816","0.0166012659773955","0.000535501744475502","0.000530424003496068","0.000275976398831686","0.000364134815629611","0.000252260633803688","0.000331366194628301","0.00106373877711081","0.00122592501375405","4.14970881226094e-06","3.60744887850091e-06","1225.0311647884","-198.133987431617","153.127880464615","-24.7652728252537","25297.6132080733","2605.6911065118","2108.13567794901","217.138528922092","1.58482736739873","-0.166104885856309","0.174361235958693","-0.0198327438204373","0.480598421906929","0.0143224160039017","26.3705786204099","2.33055248424321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daycent",5,1,"5_1","CR",NA,NA,NA,NA,NA,NA,"2.37017709810473","-0.342886641206921","4.71150071056135","-0.596696410595207","4.64291146460407","-0.574522025644561","14.0369794533991","-1.82825570338281","0.00234417698237748","-0.000322484547944606","5.86044245595194","-0.806211369869748","0.13986296644479","0.0394474054789824","0.134337135249444","0.040775370739804","0.127875772912488","0.041160557649321","0.140425991204665","0.0386834405514854","0.00985418790173906","0.00271224045240769","0.00953605346735632","-3.87661567671574e-05","0.00826623809266736","7.19508478996215e-05","0.0399814146749645","0.00982584537463513",NA,NA,NA,NA,NA,NA,NA,NA,"0.0266125951480941","-0.00431720219195297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.7351724137932","0.86068965517233","0.422324101134121","-0.0657706627958016","0.712418687927508","-0.0917209388743683","1.17764739116635","-0.156659024364949","0.365554351618392","-0.0608944458484871","0.411383426001575","-0.0576797969566069","0.407335349250504","-0.0579311271668844","0.406950205919088","-0.0586372827665285","0.425238361544516","-0.0474229982304983","0.576033676450612","-0.0588321343147811","0.145861182242364","0.0353701392917219","0.144633006785601","0.0364088164892169","0.142946368360394","0.0377455563305827","0.142644432030992","0.0377287341253046","0.000713539271135912","0.00017085996684495","0.00202612317300164","0.000935465638380373","0.00958527276907344","0.00597409462586045","-0.530041535437766","0.029631975709558","0.261338305722743","0.0214901075922091"
"APSIM",5,2,"5_2","NT-CR","0.240315580452323","-0.0136862968562751","0.242114174219298","-0.0137506294056019","0.241060398040985","-0.0147170951758139","4.80631160903792","-0.27372593711697","4.84228348438746","-0.275012588113543","4.82120796081873","-0.294341903515313","14.4698030542267","-0.843080428728426","0.240705595498046","-0.467573640483291","0.060177557139017","-0.0034513189608309","15.9097697048433","3.97878007672024","16.1491509331334","3.78334465942144","16.3736201252879","3.59679298205402","15.9569667793551","3.94046598812261","0.00727940581948667","0.00923233262083602","0.00446263406824891","0.00362437310216489","0.00403043483654517","0.00300922096134679","0.0157724747243125","0.015865926684316","0.000536904353734358","0.000516238497969284","0.000253761681173402","0.000335222105931061","0.000230535776240683","0.000291386906732996","0.00102120181114866","0.00114284751063312","3.77935813090639e-06","2.97522614755174e-06","1228.73587678622","-254.437775097228","153.592201082834","-31.8035345296423","27480.5005554327","2459.46674219464","2290.04480100231","204.94952186262","1.68575369557985","-0.15929062378844","0.1837453080658","-0.0175472626570298","0.480806239470042","-0.00915307561746703","28.5510468249161","2.13350372714007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daycent",5,2,"5_2","NT-CR",NA,NA,NA,NA,NA,NA,"2.3678504373941","-0.339264441444473","4.70801718286395","-0.593064574696786","4.6301025358114","-0.579805327139086","14.0113996164584","-1.81612353702645","0.0023401136774244","-0.000316607911570682","5.85028419356823","-0.791519778933925","0.136299738350056","0.0379822264720931","0.131280266415657","0.0389427904315084","0.125392531252097","0.0390430719368779","0.136804350103358","0.0373074251708427","0.00870810455632655","0.00158461397409035","0.00799841723349691","-0.00100980778119486","0.00689690038359387","-0.00104895619316829","0.0357760347770671","0.00482563122473596",NA,NA,NA,NA,NA,NA,NA,NA,"0.0192877328128832","-0.0028298936846846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.837931034483","2.94482758620668","0.420742058853677","-0.0633796730598881","0.711262606667309","-0.0896626414629379","1.17342479495516","-0.150946879310435","0.363970895612867","-0.05846459360532","0.410721638129542","-0.0564801943971052","0.405860969852036","-0.0558994489100257","0.406683021556309","-0.0582033389301786","0.425123798978586","-0.0473955915386635","0.574172039685191","-0.0591360348001074","0.141727700092285","0.0345094789695589","0.140606288962221","0.0354235059124366","0.139088686117139","0.036570040907676","0.138814432928324","0.0365367119379063","0.000725820054038577","0.000132254979917176","0.00205585309620618","0.000750900049256065","0.00939093945340098","0.00441662619583954","-1.02656221454815","-0.183539468184678","0.230390602089447","0.0343091487361172"
"APSIM",5,3,"5_3","CC-CR","0.255986847930632","-0.0157085901217217","0.257591832824795","-0.0157463544720776","0.257716242883541","-0.0174830899977073","5.11973695862262","-0.31417180244441","5.15183665651505","-0.314927089460712","5.1543248576921","-0.349661799975427","15.4258984727803","-0.97876069183109","0.256303290941681","-0.4969089879148","0.0640745734211025","-0.00393059510506957","15.9067928184245","3.9822980489556","16.1456283833979","3.7908618132719","16.3712924038773","3.60641443695669","15.953539442625","3.94533803318054","0.00372172457627462","0.0012105916329418","0.00189927680359964","0.000568553643557646","0.00169426957799867","0.000395524288112535","0.00731527095786137","0.00217466956462355","0.000204949532025588","0.000143981222957681","0.000107145192109289","9.8908256264673e-05","0.000134531494783584","0.000128153777804225","0.000446626218918771","0.000371043257026268","1.503353812661e-06","1.23321665715704e-06","845.955017252762","-196.408401198186","105.744795305562","-24.5513589269415","25638.1251997334","954.284773309129","2136.51277742325","79.5228968212027","0.950582855474761","0.0722670685045638","0.101905420569479","0.00908568454097591","0.351856106862275","-0.0216833239964883","26.3013569002591","0.739411258509541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daycent",5,3,"5_3","CC-CR",NA,NA,NA,NA,NA,NA,"2.36849203803373","-0.341584422868222","4.72270746819592","-0.547216889459278","4.67246973321726","-0.506516540425566","14.0920002976357","-1.71112332960513","0.00235099998532774","-0.000317677648853159","5.87749996332878","-0.794194122142334","0.141444638884645","0.0435931240433614","0.135572439339578","0.0448422814416599","0.12882473254267","0.0450159805340415","0.142120360246854","0.0427790869080818","0.00970055710365559","-0.00208311336315055","0.00896307122275366","-0.00168195154369866","0.00921478066916844","-0.00173282631718887","0.03826551907604","-0.00869012996204807",NA,NA,NA,NA,NA,NA,NA,NA,"0.0223373449790495","-0.00397933723906886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27.7724137931033","-1.53793103448263","0.426818697823998","-0.0631011539759502","0.718125268114306","-0.0911232568640025","1.18338709231869","-0.161581066080266","0.370927154407816","-0.0608374454411307","0.4153825779384","-0.058427680662354","0.409371153842755","-0.059742987508245","0.406403699793436","-0.0580180501396371","0.425893395769037","-0.0422712028323219","0.580049812064309","-0.0505342761881392","0.148113548310999","0.0393350257345074","0.14673767937267","0.0404660498649583","0.144849829236901","0.0418566292905486","0.144527214936365","0.0418214764716733","0.000481732315751359","-0.000106964974418268","0.00158758204392477","-0.000429431419703939","0.00831779572077035","-0.00265584234387199","-0.533397727860458","0.0302437185612944","0.389560947264411","0.0419515592185317"
"APSIM",5,41,"5_41","RF05-CR","0.239500394007073","-0.0144029783463859","0.240899058917832","-0.0143321057511883","0.239771081833679","-0.0155618011295829","4.79000788013152","-0.288059566917781","4.81798117835627","-0.286642115023394","4.79542163666897","-0.311236022587051","14.4034106951394","-0.885937704510839","0.239730434622548","-0.465081193353375","0.0599491957909775","-0.00360504754873634","15.9117495953009","3.98046606619873","16.1522577434644","3.78643995114551","16.3782973860781","3.59899435171087","15.9592067208402","3.94170740424614","0.00759060935041077","0.00893469897289057","0.00467951493611078","0.00367695955375498","0.00429319041702313","0.00302458970975214","0.0165633147035602","0.0156362482363821","0.00049969107349563","0.0005258519919814","0.000258586742712897","0.000359988523637537","0.000235632940032073","0.000325014331416068","0.000993910756240967","0.00121085484703464","3.89255131406089e-06","3.54105975858356e-06","1209.23904992512","-187.864764314117","151.155541271204","-23.485667134725","25286.8524015434","2558.71398464992","2107.23727892355","213.221651559242","1.55392040695052","-0.140393683993479","0.170583308948803","-0.0162987931239254","0.474122355852749","0.0192590647285332","26.3433781563982","2.29527068035548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daycent",5,41,"5_41","RF05-CR",NA,NA,NA,NA,NA,NA,"2.37054021670004","-0.342795318847089","4.7116438797558","-0.596290588722131","4.64304587147705","-0.574412998741179","14.0378271777047","-1.82761733799262","0.00234441935859158","-0.000322394559111201","5.861048396486","-0.805986397785042","0.139995148746238","0.0395023762235802","0.134447401960343","0.0408516273482578","0.127963043604506","0.0412511597698363","0.14055877854304","0.0387352374758468","0.0094372269277671","0.00151813979062914","0.00906183887342079","-0.00087864928612065","0.00806954660559391","-0.000723263307862378","0.0384606166605524","0.00540470216315536",NA,NA,NA,NA,NA,NA,NA,NA,"0.0257551767312252","-0.00451395070565196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.7241379310345","0.710344827586194","0.422283978587752","-0.0657420376719585","0.712463507505671","-0.0917165559443877","1.17784972377412","-0.156659838161604","0.365516040390811","-0.0608642968142095","0.411412967263787","-0.0576831906885386","0.407414245493128","-0.0579460058574116","0.407022932805357","-0.0586360648367432","0.425255401471285","-0.0473915507494732","0.576052855812772","-0.0588215835877505","0.146013630465341","0.0353978523624141","0.144779448722828","0.0364452566328864","0.143087136853653","0.0377893969875254","0.142785195657994","0.0377729055117486","0.00068205288814683","0.000131992488453558","0.00195113174320436","0.000749927201932183","0.00925881962242215","0.00460655527612076","-0.530069867417055","0.0295317287920495","0.255547038133532","0.0218484626348327"
"APSIM",5,42,"5_42","RF15-CR","0.239855864992966","-0.0145153553635379","0.241336156942987","-0.0143754860915465","0.240272896896795","-0.0156855218902708","4.7971172998504","-0.290307107261835","4.82672313885896","-0.287509721830163","4.80545793793005","-0.313710437799569","14.4292983766251","-0.891527266877221","0.24012388599968","-0.465725075528591","0.0600461248065333","-0.00363767068556672","15.9118695727814","3.98043381516534","16.1525376820061","3.78618218886572","16.3786517677696","3.5989842288114","15.9592959178622","3.94175559630536","0.00671457075590109","0.00788790909241691","0.00401925266371188","0.00328834512574208","0.00367910383837631","0.00271114655284995","0.014412927258002","0.0138874007709962","0.000428821991835697","0.00051468230031642","0.000227094675472437","0.000349369939085201","0.00020625116897276","0.000309266921873016","0.000862167836280927","0.0011733191612746","3.39682376834364e-06","3.43214645878149e-06","1167.04948700119","-157.066378647021","145.883096793946","-19.6365816167623","25257.8570465444","2440.56512229643","2104.82011194772","203.384152990751","1.46948259203362","-0.0651358789331615","0.161937261981087","-0.00899536988338742","0.457154991481483","0.0312574264016423","26.2706264774121","2.21133136465073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daycent",5,42,"5_42","RF15-CR",NA,NA,NA,NA,NA,NA,"2.37070662675663","-0.342274438129907","4.7118583221722","-0.595060260266554","4.64319466620687","-0.573804135705038","14.0383067666816","-1.82460818519854","0.00234448734356568","-0.000321803541744881","5.86121835892046","-0.804508854368462","0.14027486031689","0.0396406116925716","0.134684465536645","0.0410270847878011","0.128151714502656","0.0414565974298096","0.140844697943018","0.0388623035098027","0.00858309654199372","-0.000387555800189851","0.00817032287591252","-0.00217567900711043","0.00763197254376331","-0.00197652085791822","0.0354153890425413","-0.00208233154530588",NA,NA,NA,NA,NA,NA,NA,NA,"0.023977315552587","-0.00480758427738399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.7172413793104","0.420689655172342","0.422234111559673","-0.0657329853716406","0.712423559815089","-0.0915049091715461","1.17788948026662","-0.156231456649335","0.365467655174343","-0.0608478776228054","0.4113920891316","-0.0575620840322892","0.40743330832292","-0.0578041107445884","0.407057873711516","-0.0585552337798178","0.425280537486801","-0.0472842928021935","0.576077475191944","-0.0587522499732869","0.146342209196294","0.0354765332690171","0.145100751164124","0.0365313148923667","0.14339381891911","0.0378962556662843","0.143087790745928","0.037884312767964","0.000620197611082403","5.867655363962e-05","0.0018019911452094","0.000390804952001328","0.00860780832458432","0.00200794261426727","-0.530369133049612","0.0295305621719906","0.241804549928588","0.024381367670547"
"APSIM",5,43,"5_43","RF25-CR","0.240177699931842","-0.0144622729754326","0.241819259882769","-0.0144032478623469","0.240747811678278","-0.0156157139910696","4.80355399862721","-0.289245459499022","4.83638519765446","-0.288064957246023","4.81495623356121","-0.312314279817034","14.4548954298293","-0.889624696548481","0.240477347378869","-0.466487915407747","0.0601314669284481","-0.00362137418921397","15.9120005822439","3.98032285364252","16.1527705996001","3.78632058328505","16.3791062287335","3.59884947606842","15.959628460188","3.94167585908686","0.00596081572172148","0.00675818351122691","0.00348051821543729","0.00281537973226117","0.00318724175108371","0.00231717057637246","0.0126285756882674","0.0118907338198356","0.000374027428939609","0.00048438471915996","0.000199560747449461","0.000332509925040467","0.000182263883505553","0.000290751689182105","0.000755852059894856","0.0011076463333823","2.97235677087142e-06","3.29530873922859e-06","1116.75502366975","-122.15673351729","139.596900534325","-15.273785963104","25225.8287697884","2293.10664095724","2102.15288560076","191.088904025982","1.36948565617573","0.0177129776767031","0.150578513271949","0.00054236922669651","0.439188275553452","0.0405103446627427","26.1863087554596","2.10309225454958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daycent",5,43,"5_43","RF25-CR",NA,NA,NA,NA,NA,NA,"2.37068179316593","-0.340942485650744","4.71195583938356","-0.593463563375148","4.64374061730111","-0.57371396250694","14.0388880420994","-1.82087567351854","0.002344472218132","-0.000320825615419842","5.86118054533905","-0.802064038558651","0.140560060044449","0.0399135657118003","0.134919681745241","0.0413409424007561","0.128334164352171","0.0417929628363647","0.141136597682261","0.0391248408892257","0.00775251063166243","-0.00134340263009403","0.00727807959081051","-0.00220101585533679","0.00711350364968731","-0.00218950074348321","0.0323007802917536","-0.00553922055826263",NA,NA,NA,NA,NA,NA,NA,NA,"0.0221686107141394","-0.00492194329384345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.7213793103448","0.0124137931034412","0.422195525211157","-0.0657915067516334","0.712390896904113","-0.0912763999964501","1.17792337023279","-0.155687755336861","0.365428012868376","-0.0608888271720326","0.411374710054783","-0.0574305833615382","0.407455033580322","-0.0576289227928181","0.40706082232622","-0.0583325973483917","0.425295140876586","-0.0471467731159244","0.576155495414564","-0.058754461696144","0.146685620440161","0.0356788157662145","0.145432575677344","0.0367498222102483","0.143707961053458","0.0381365136937316","0.143400114228932","0.038125602357907","0.000560991684398067","3.07952402826589e-06","0.00165489119833669","0.000101649765381061","0.00794080353684612","8.99693812545285e-05","-0.530679877290701","0.0294500113792783","0.226349832540498","0.0222006021064408"
"APSIM",5,44,"5_44","RF35-CR","0.240779194805449","-0.0145927551698009","0.242455323414951","-0.0145292268905122","0.241557960737761","-0.0159123716267284","4.81558389609952","-0.291855103386557","4.84910646829964","-0.290584537810858","4.83115921475334","-0.318247432532682","14.4958495791343","-0.900687073711866","0.241050034502234","-0.467528323262725","0.0602897957618106","-0.00366596803419993","15.9121918157375","3.98012920840683","16.1530538482711","3.78628278684934","16.379670410589","3.59853304589181","15.9595751772665","3.94208453973295","0.0053277535302221","0.00557126786401504","0.00306004818349814","0.00228707885958424","0.00280113855612023","0.00187179766116457","0.0111889402698638","0.00973014438474054","0.000330294108461725","0.000445238822351332","0.000181204644811788","0.00030734713031589","0.000164754151511685","0.000267429008154833","0.000676252904785806","0.00102001496082145","2.61288220758041e-06","3.07674238242345e-06","1059.37189316999","-84.9595340737479","132.42171126485","-10.6196073862556","25196.2060443491","2107.52088900298","2099.68241195813","175.627486319032","1.25396043865894","0.112736222377835","0.137513347468134","0.0114159032512171","0.419369643899904","0.0506347680906572","26.0967026616503","1.96028588528103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
