year,date,Obs_sd,treatment_scen,Model,mb_val
2003,12311,NA,Continuous Crop,Millennial,0.414845075
2003,12312,NA,Continuous Crop,Observed,NA
2003,12312,NA,Continuous Crop,Millennial,0.415437075
2003,12313,NA,Continuous Crop,Observed,NA
2003,12313,NA,Continuous Crop,Millennial,0.416207085
2003,12314,NA,Continuous Crop,Observed,NA
2003,12314,NA,Continuous Crop,Millennial,0.417420113
2003,12315,NA,Continuous Crop,Observed,NA
2003,12315,NA,Continuous Crop,Millennial,0.418734573
2003,12316,NA,Continuous Crop,Observed,NA
2003,12316,NA,Continuous Crop,Millennial,0.419977982
2003,12317,NA,Continuous Crop,Observed,NA
2003,12317,NA,Continuous Crop,Millennial,0.421183179
2003,12318,NA,Continuous Crop,Observed,NA
2003,12318,NA,Continuous Crop,Millennial,0.422290796
2003,12319,NA,Continuous Crop,Observed,NA
2003,12319,NA,Continuous Crop,Millennial,0.423223545
2003,12320,NA,Continuous Crop,Observed,NA
2003,12320,NA,Continuous Crop,Millennial,0.424197819
2003,12321,NA,Continuous Crop,Observed,NA
2003,12321,NA,Continuous Crop,Millennial,0.425332458
2003,12322,NA,Continuous Crop,Observed,NA
2003,12322,NA,Continuous Crop,Millennial,0.426533268
2003,12323,NA,Continuous Crop,Observed,NA
2003,12323,NA,Continuous Crop,Millennial,0.427849229
2003,12324,NA,Continuous Crop,Observed,NA
2003,12324,NA,Continuous Crop,Millennial,0.429184893
2003,12325,NA,Continuous Crop,Observed,NA
2003,12325,NA,Continuous Crop,Millennial,0.430484294
2003,12326,NA,Continuous Crop,Observed,NA
2003,12326,NA,Continuous Crop,Millennial,0.431972844
2003,12327,NA,Continuous Crop,Observed,NA
2003,12327,NA,Continuous Crop,Millennial,0.433648033
2003,12328,NA,Continuous Crop,Observed,NA
2003,12328,NA,Continuous Crop,Millennial,0.435294189
2003,12329,NA,Continuous Crop,Observed,NA
2003,12329,NA,Continuous Crop,Millennial,0.436975721
2003,12330,NA,Continuous Crop,Observed,NA
2003,12330,NA,Continuous Crop,Millennial,0.438726323
2003,12331,NA,Continuous Crop,Observed,NA
2003,12331,NA,Continuous Crop,Millennial,0.440493411
2003,12332,NA,Continuous Crop,Observed,NA
2003,12332,NA,Continuous Crop,Millennial,0.442277862
2003,12333,NA,Continuous Crop,Observed,NA
2003,12333,NA,Continuous Crop,Millennial,0.444122045
2003,12334,NA,Continuous Crop,Observed,NA
2003,12334,NA,Continuous Crop,Millennial,0.445986038
2003,12335,NA,Continuous Crop,Observed,NA
2003,12335,NA,Continuous Crop,Millennial,0.447849111
2003,12336,NA,Continuous Crop,Observed,NA
2003,12336,NA,Continuous Crop,Millennial,0.449790782
2003,12337,NA,Continuous Crop,Observed,NA
2003,12337,NA,Continuous Crop,Millennial,0.451820702
2003,12338,NA,Continuous Crop,Observed,NA
2003,12338,NA,Continuous Crop,Millennial,0.453806253
2003,12339,NA,Continuous Crop,Observed,NA
2003,12339,NA,Continuous Crop,Millennial,0.45580849
2003,12340,NA,Continuous Crop,Observed,NA
2003,12340,NA,Continuous Crop,Millennial,0.457826511
2003,12341,NA,Continuous Crop,Observed,NA
2003,12341,NA,Continuous Crop,Millennial,0.459714439
2003,12342,NA,Continuous Crop,Observed,NA
2003,12342,NA,Continuous Crop,Millennial,0.46159213
2003,12343,NA,Continuous Crop,Observed,NA
2003,12343,NA,Continuous Crop,Millennial,0.463499045
2003,12344,NA,Continuous Crop,Observed,NA
2003,12344,NA,Continuous Crop,Millennial,0.465364238
2003,12345,NA,Continuous Crop,Observed,NA
2003,12345,NA,Continuous Crop,Millennial,0.467187971
2003,12346,NA,Continuous Crop,Observed,NA
2003,12346,NA,Continuous Crop,Millennial,0.468997981
2003,12347,NA,Continuous Crop,Observed,NA
2003,12347,NA,Continuous Crop,Millennial,0.470811283
2003,12348,NA,Continuous Crop,Observed,NA
2003,12348,NA,Continuous Crop,Millennial,0.472615362
2003,12349,NA,Continuous Crop,Observed,NA
2003,12349,NA,Continuous Crop,Millennial,0.474426991
2003,12350,NA,Continuous Crop,Observed,NA
2003,12350,NA,Continuous Crop,Millennial,0.476342801
2003,12351,NA,Continuous Crop,Observed,NA
2003,12351,NA,Continuous Crop,Millennial,0.47833637
2003,12352,NA,Continuous Crop,Observed,NA
2003,12352,NA,Continuous Crop,Millennial,0.480299723
2003,12353,NA,Continuous Crop,Observed,NA
2003,12353,NA,Continuous Crop,Millennial,0.482207577
2003,12354,NA,Continuous Crop,Observed,NA
2003,12354,NA,Continuous Crop,Millennial,0.484059248
2003,12355,NA,Continuous Crop,Observed,NA
2003,12355,NA,Continuous Crop,Millennial,0.485864217
2003,12356,NA,Continuous Crop,Observed,NA
2003,12356,NA,Continuous Crop,Millennial,0.487656754
2003,12357,0.23948828,Continuous Crop,Observed,0.702
2003,12357,NA,Continuous Crop,Millennial,0.489435061
2003,12357,0.047140947,Continuous Crop,Observed,0.7839
2003,12357,NA,Continuous Crop,Millennial,0.489435061
2003,12357,0.170175149,Continuous Crop,Observed,0.6084
2003,12357,NA,Continuous Crop,Millennial,0.489435061
2003,12357,0.134231624,Continuous Crop,Observed,0.7839
2003,12357,NA,Continuous Crop,Millennial,0.489435061
2003,12358,NA,Continuous Crop,Observed,NA
2003,12358,NA,Continuous Crop,Millennial,0.491177702
2003,12359,NA,Continuous Crop,Observed,NA
2003,12359,NA,Continuous Crop,Millennial,0.492887851
2003,12360,NA,Continuous Crop,Observed,NA
2003,12360,NA,Continuous Crop,Millennial,0.494619873
2003,12361,NA,Continuous Crop,Observed,NA
2003,12361,NA,Continuous Crop,Millennial,0.496382515
2003,12362,NA,Continuous Crop,Observed,NA
2003,12362,NA,Continuous Crop,Millennial,0.498087924
2003,12363,NA,Continuous Crop,Observed,NA
2003,12363,NA,Continuous Crop,Millennial,0.499708197
2003,12364,NA,Continuous Crop,Observed,NA
2003,12364,NA,Continuous Crop,Millennial,0.50126284
2003,12365,NA,Continuous Crop,Observed,NA
2003,12365,NA,Continuous Crop,Millennial,0.502747635
2003,12366,NA,Continuous Crop,Observed,NA
2003,12366,NA,Continuous Crop,Millennial,0.504198296
2003,12367,NA,Continuous Crop,Observed,NA
2003,12367,NA,Continuous Crop,Millennial,0.505646688
2003,12368,NA,Continuous Crop,Observed,NA
2003,12368,NA,Continuous Crop,Millennial,0.507054795
2003,12369,NA,Continuous Crop,Observed,NA
2003,12369,NA,Continuous Crop,Millennial,0.508379425
2003,12370,NA,Continuous Crop,Observed,NA
2003,12370,NA,Continuous Crop,Millennial,0.509632484
2003,12371,NA,Continuous Crop,Observed,NA
2003,12371,NA,Continuous Crop,Millennial,0.510881878
2003,12372,NA,Continuous Crop,Observed,NA
2003,12372,NA,Continuous Crop,Millennial,0.512131312
2003,12373,NA,Continuous Crop,Observed,NA
2003,12373,NA,Continuous Crop,Millennial,0.513366806
2003,12374,NA,Continuous Crop,Observed,NA
2003,12374,NA,Continuous Crop,Millennial,0.514550139
2003,12375,NA,Continuous Crop,Observed,NA
2003,12375,NA,Continuous Crop,Millennial,0.515641976
2003,12376,NA,Continuous Crop,Observed,NA
2003,12376,NA,Continuous Crop,Millennial,0.516681029
2003,12377,NA,Continuous Crop,Observed,NA
2003,12377,NA,Continuous Crop,Millennial,0.517697295
2003,12378,NA,Continuous Crop,Observed,NA
2003,12378,NA,Continuous Crop,Millennial,0.518716212
2003,12379,NA,Continuous Crop,Observed,NA
2003,12379,NA,Continuous Crop,Millennial,0.519660687
2003,12380,NA,Continuous Crop,Observed,NA
2003,12380,NA,Continuous Crop,Millennial,0.520455787
2003,12381,NA,Continuous Crop,Observed,NA
2003,12381,NA,Continuous Crop,Millennial,0.521186191
2003,12382,NA,Continuous Crop,Observed,NA
2003,12382,NA,Continuous Crop,Millennial,0.521903932
2003,12383,NA,Continuous Crop,Observed,NA
2003,12383,NA,Continuous Crop,Millennial,0.522557883
2003,12384,NA,Continuous Crop,Observed,NA
2003,12384,NA,Continuous Crop,Millennial,0.523116613
2003,12385,NA,Continuous Crop,Observed,NA
2003,12385,NA,Continuous Crop,Millennial,0.523627199
2003,12386,NA,Continuous Crop,Observed,NA
2003,12386,NA,Continuous Crop,Millennial,0.524136643
2003,12387,NA,Continuous Crop,Observed,NA
2003,12387,NA,Continuous Crop,Millennial,0.524643329
2003,12388,NA,Continuous Crop,Observed,NA
2003,12388,NA,Continuous Crop,Millennial,0.525143694
2003,12389,NA,Continuous Crop,Observed,NA
2003,12389,NA,Continuous Crop,Millennial,0.525636045
2003,12390,NA,Continuous Crop,Observed,NA
2003,12390,NA,Continuous Crop,Millennial,0.526098191
2003,12391,NA,Continuous Crop,Observed,NA
2003,12391,NA,Continuous Crop,Millennial,0.526495414
2003,12392,NA,Continuous Crop,Observed,NA
2003,12392,NA,Continuous Crop,Millennial,0.526819466
2003,12393,NA,Continuous Crop,Observed,NA
2003,12393,NA,Continuous Crop,Millennial,0.527141522
2003,12394,NA,Continuous Crop,Observed,NA
2003,12394,NA,Continuous Crop,Millennial,0.527494181
2003,12395,NA,Continuous Crop,Observed,NA
2003,12395,NA,Continuous Crop,Millennial,0.527813027
2003,12396,NA,Continuous Crop,Observed,NA
2003,12396,NA,Continuous Crop,Millennial,0.528050341
2003,12397,NA,Continuous Crop,Observed,NA
2003,12397,NA,Continuous Crop,Millennial,0.528218054
2003,12398,NA,Continuous Crop,Observed,NA
2003,12398,NA,Continuous Crop,Millennial,0.528318093
2003,12399,NA,Continuous Crop,Observed,NA
2003,12399,NA,Continuous Crop,Millennial,0.528362771
2003,12400,NA,Continuous Crop,Observed,NA
2003,12400,NA,Continuous Crop,Millennial,0.528408039
2003,12401,NA,Continuous Crop,Observed,NA
2003,12401,NA,Continuous Crop,Millennial,0.528471537
2003,12402,NA,Continuous Crop,Observed,NA
2003,12402,NA,Continuous Crop,Millennial,0.528504647
2003,12403,NA,Continuous Crop,Observed,NA
2003,12403,NA,Continuous Crop,Millennial,0.528507409
2003,12404,NA,Continuous Crop,Observed,NA
2003,12404,NA,Continuous Crop,Millennial,0.528498828
2003,12405,NA,Continuous Crop,Observed,NA
2003,12405,NA,Continuous Crop,Millennial,0.528471839
2003,12406,NA,Continuous Crop,Observed,NA
2003,12406,NA,Continuous Crop,Millennial,0.528443628
2003,12407,NA,Continuous Crop,Observed,NA
2003,12407,NA,Continuous Crop,Millennial,0.528447562
2003,12408,NA,Continuous Crop,Observed,NA
2003,12408,NA,Continuous Crop,Millennial,0.528469157
2003,12409,NA,Continuous Crop,Observed,NA
2003,12409,NA,Continuous Crop,Millennial,0.528462507
2003,12410,NA,Continuous Crop,Observed,NA
2003,12410,NA,Continuous Crop,Millennial,0.528432148
2003,12411,NA,Continuous Crop,Observed,NA
2003,12411,NA,Continuous Crop,Millennial,0.528400344
2003,12412,NA,Continuous Crop,Observed,NA
2003,12412,NA,Continuous Crop,Millennial,0.528395931
2003,12413,NA,Continuous Crop,Observed,NA
2003,12413,NA,Continuous Crop,Millennial,0.528401068
2003,12414,NA,Continuous Crop,Observed,NA
2003,12414,NA,Continuous Crop,Millennial,0.528348254
2003,12415,NA,Continuous Crop,Observed,NA
2003,12415,NA,Continuous Crop,Millennial,0.528234649
2003,12416,NA,Continuous Crop,Observed,NA
2003,12416,NA,Continuous Crop,Millennial,0.528110654
2003,12417,NA,Continuous Crop,Observed,NA
2003,12417,NA,Continuous Crop,Millennial,0.528002476
2004,12418,NA,Continuous Crop,Observed,NA
2004,12418,NA,Continuous Crop,Millennial,0.527933537
2004,12419,NA,Continuous Crop,Observed,NA
2004,12419,NA,Continuous Crop,Millennial,0.527931101
2004,12420,NA,Continuous Crop,Observed,NA
2004,12420,NA,Continuous Crop,Millennial,0.527977004
2004,12421,NA,Continuous Crop,Observed,NA
2004,12421,NA,Continuous Crop,Millennial,0.528012011
2004,12422,NA,Continuous Crop,Observed,NA
2004,12422,NA,Continuous Crop,Millennial,0.527901594
2004,12423,NA,Continuous Crop,Observed,NA
2004,12423,NA,Continuous Crop,Millennial,0.527599683
2004,12424,NA,Continuous Crop,Observed,NA
2004,12424,NA,Continuous Crop,Millennial,0.527239032
2004,12425,NA,Continuous Crop,Observed,NA
2004,12425,NA,Continuous Crop,Millennial,0.526946412
2004,12426,NA,Continuous Crop,Observed,NA
2004,12426,NA,Continuous Crop,Millennial,0.526714394
2004,12427,NA,Continuous Crop,Observed,NA
2004,12427,NA,Continuous Crop,Millennial,0.526491143
2004,12428,NA,Continuous Crop,Observed,NA
2004,12428,NA,Continuous Crop,Millennial,0.526286749
2004,12429,NA,Continuous Crop,Observed,NA
2004,12429,NA,Continuous Crop,Millennial,0.526116053
2004,12430,NA,Continuous Crop,Observed,NA
2004,12430,NA,Continuous Crop,Millennial,0.525977716
2004,12431,NA,Continuous Crop,Observed,NA
2004,12431,NA,Continuous Crop,Millennial,0.525869665
2004,12432,NA,Continuous Crop,Observed,NA
2004,12432,NA,Continuous Crop,Millennial,0.525962944
2004,12433,NA,Continuous Crop,Observed,NA
2004,12433,NA,Continuous Crop,Millennial,0.526220325
2004,12434,NA,Continuous Crop,Observed,NA
2004,12434,NA,Continuous Crop,Millennial,0.526349294
2004,12435,NA,Continuous Crop,Observed,NA
2004,12435,NA,Continuous Crop,Millennial,0.526252946
2004,12436,NA,Continuous Crop,Observed,NA
2004,12436,NA,Continuous Crop,Millennial,0.526050618
2004,12437,NA,Continuous Crop,Observed,NA
2004,12437,NA,Continuous Crop,Millennial,0.5257845
2004,12438,NA,Continuous Crop,Observed,NA
2004,12438,NA,Continuous Crop,Millennial,0.525453141
2004,12439,NA,Continuous Crop,Observed,NA
2004,12439,NA,Continuous Crop,Millennial,0.525130433
2004,12440,NA,Continuous Crop,Observed,NA
2004,12440,NA,Continuous Crop,Millennial,0.524864515
2004,12441,NA,Continuous Crop,Observed,NA
2004,12441,NA,Continuous Crop,Millennial,0.524654215
2004,12442,NA,Continuous Crop,Observed,NA
2004,12442,NA,Continuous Crop,Millennial,0.52449876
2004,12443,NA,Continuous Crop,Observed,NA
2004,12443,NA,Continuous Crop,Millennial,0.524289059
2004,12444,NA,Continuous Crop,Observed,NA
2004,12444,NA,Continuous Crop,Millennial,0.523951635
2004,12445,NA,Continuous Crop,Observed,NA
2004,12445,NA,Continuous Crop,Millennial,0.523560634
2004,12446,NA,Continuous Crop,Observed,NA
2004,12446,NA,Continuous Crop,Millennial,0.523239782
2004,12447,NA,Continuous Crop,Observed,NA
2004,12447,NA,Continuous Crop,Millennial,0.522954376
2004,12448,NA,Continuous Crop,Observed,NA
2004,12448,NA,Continuous Crop,Millennial,0.522672081
2004,12449,NA,Continuous Crop,Observed,NA
2004,12449,NA,Continuous Crop,Millennial,0.522403686
2004,12450,NA,Continuous Crop,Observed,NA
2004,12450,NA,Continuous Crop,Millennial,0.522082259
2004,12451,NA,Continuous Crop,Observed,NA
2004,12451,NA,Continuous Crop,Millennial,0.521696378
2004,12452,NA,Continuous Crop,Observed,NA
2004,12452,NA,Continuous Crop,Millennial,0.521292884
2004,12453,NA,Continuous Crop,Observed,NA
2004,12453,NA,Continuous Crop,Millennial,0.520950943
2004,12454,NA,Continuous Crop,Observed,NA
2004,12454,NA,Continuous Crop,Millennial,0.520603775
2004,12455,NA,Continuous Crop,Observed,NA
2004,12455,NA,Continuous Crop,Millennial,0.52021058
2004,12456,NA,Continuous Crop,Observed,NA
2004,12456,NA,Continuous Crop,Millennial,0.519852294
2004,12457,NA,Continuous Crop,Observed,NA
2004,12457,NA,Continuous Crop,Millennial,0.519538611
2004,12458,NA,Continuous Crop,Observed,NA
2004,12458,NA,Continuous Crop,Millennial,0.519222054
2004,12459,NA,Continuous Crop,Observed,NA
2004,12459,NA,Continuous Crop,Millennial,0.518899226
2004,12460,NA,Continuous Crop,Observed,NA
2004,12460,NA,Continuous Crop,Millennial,0.518503393
2004,12461,NA,Continuous Crop,Observed,NA
2004,12461,NA,Continuous Crop,Millennial,0.517982343
2004,12462,NA,Continuous Crop,Observed,NA
2004,12462,NA,Continuous Crop,Millennial,0.517466856
2004,12463,NA,Continuous Crop,Observed,NA
2004,12463,NA,Continuous Crop,Millennial,0.51701668
2004,12464,NA,Continuous Crop,Observed,NA
2004,12464,NA,Continuous Crop,Millennial,0.516623434
2004,12465,NA,Continuous Crop,Observed,NA
2004,12465,NA,Continuous Crop,Millennial,0.516299223
2004,12466,NA,Continuous Crop,Observed,NA
2004,12466,NA,Continuous Crop,Millennial,0.51605382
2004,12467,NA,Continuous Crop,Observed,NA
2004,12467,NA,Continuous Crop,Millennial,0.515924071
2004,12468,NA,Continuous Crop,Observed,NA
2004,12468,NA,Continuous Crop,Millennial,0.515845181
2004,12469,NA,Continuous Crop,Observed,NA
2004,12469,NA,Continuous Crop,Millennial,0.515755545
2004,12470,NA,Continuous Crop,Observed,NA
2004,12470,NA,Continuous Crop,Millennial,0.515716692
2004,12471,NA,Continuous Crop,Observed,NA
2004,12471,NA,Continuous Crop,Millennial,0.515716952
2004,12472,NA,Continuous Crop,Observed,NA
2004,12472,NA,Continuous Crop,Millennial,0.515619673
2004,12473,NA,Continuous Crop,Observed,NA
2004,12473,NA,Continuous Crop,Millennial,0.515335424
2004,12474,NA,Continuous Crop,Observed,NA
2004,12474,NA,Continuous Crop,Millennial,0.514997578
2004,12475,NA,Continuous Crop,Observed,NA
2004,12475,NA,Continuous Crop,Millennial,0.514753986
2004,12476,NA,Continuous Crop,Observed,NA
2004,12476,NA,Continuous Crop,Millennial,0.514656654
2004,12477,NA,Continuous Crop,Observed,NA
2004,12477,NA,Continuous Crop,Millennial,0.51464683
2004,12478,NA,Continuous Crop,Observed,NA
2004,12478,NA,Continuous Crop,Millennial,0.514609486
2004,12479,NA,Continuous Crop,Observed,NA
2004,12479,NA,Continuous Crop,Millennial,0.514483281
2004,12480,NA,Continuous Crop,Observed,NA
2004,12480,NA,Continuous Crop,Millennial,0.514310779
2004,12481,NA,Continuous Crop,Observed,NA
2004,12481,NA,Continuous Crop,Millennial,0.514189003
2004,12482,NA,Continuous Crop,Observed,NA
2004,12482,NA,Continuous Crop,Millennial,0.514100578
2004,12483,NA,Continuous Crop,Observed,NA
2004,12483,NA,Continuous Crop,Millennial,0.514017917
2004,12484,NA,Continuous Crop,Observed,NA
2004,12484,NA,Continuous Crop,Millennial,0.513956639
2004,12485,NA,Continuous Crop,Observed,NA
2004,12485,NA,Continuous Crop,Millennial,0.513932446
2004,12486,NA,Continuous Crop,Observed,NA
2004,12486,NA,Continuous Crop,Millennial,0.51399015
2004,12487,NA,Continuous Crop,Observed,NA
2004,12487,NA,Continuous Crop,Millennial,0.51413892
2004,12488,NA,Continuous Crop,Observed,NA
2004,12488,NA,Continuous Crop,Millennial,0.514294178
2004,12489,NA,Continuous Crop,Observed,NA
2004,12489,NA,Continuous Crop,Millennial,0.514391102
2004,12490,NA,Continuous Crop,Observed,NA
2004,12490,NA,Continuous Crop,Millennial,0.514496953
2004,12491,NA,Continuous Crop,Observed,NA
2004,12491,NA,Continuous Crop,Millennial,0.514653879
2004,12492,NA,Continuous Crop,Observed,NA
2004,12492,NA,Continuous Crop,Millennial,0.51487915
2004,12493,NA,Continuous Crop,Observed,NA
2004,12493,NA,Continuous Crop,Millennial,0.515177524
2004,12494,NA,Continuous Crop,Observed,NA
2004,12494,NA,Continuous Crop,Millennial,0.515537338
2004,12495,NA,Continuous Crop,Observed,NA
2004,12495,NA,Continuous Crop,Millennial,0.516041707
2004,12496,NA,Continuous Crop,Observed,NA
2004,12496,NA,Continuous Crop,Millennial,0.516704245
2004,12497,NA,Continuous Crop,Observed,NA
2004,12497,NA,Continuous Crop,Millennial,0.517524193
2004,12498,NA,Continuous Crop,Observed,NA
2004,12498,NA,Continuous Crop,Millennial,0.518389551
2004,12499,NA,Continuous Crop,Observed,NA
2004,12499,NA,Continuous Crop,Millennial,0.519143628
2004,12500,NA,Continuous Crop,Observed,NA
2004,12500,NA,Continuous Crop,Millennial,0.519924691
2004,12501,NA,Continuous Crop,Observed,NA
2004,12501,NA,Continuous Crop,Millennial,0.520842411
2004,12502,NA,Continuous Crop,Observed,NA
2004,12502,NA,Continuous Crop,Millennial,0.521885416
2004,12503,NA,Continuous Crop,Observed,NA
2004,12503,NA,Continuous Crop,Millennial,0.52299728
2004,12504,NA,Continuous Crop,Observed,NA
2004,12504,NA,Continuous Crop,Millennial,0.524171733
2004,12505,NA,Continuous Crop,Observed,NA
2004,12505,NA,Continuous Crop,Millennial,0.525422172
2004,12506,NA,Continuous Crop,Observed,NA
2004,12506,NA,Continuous Crop,Millennial,0.526658053
2004,12507,NA,Continuous Crop,Observed,NA
2004,12507,NA,Continuous Crop,Millennial,0.527909234
2004,12508,NA,Continuous Crop,Observed,NA
2004,12508,NA,Continuous Crop,Millennial,0.529206651
2004,12509,NA,Continuous Crop,Observed,NA
2004,12509,NA,Continuous Crop,Millennial,0.530553743
2004,12510,NA,Continuous Crop,Observed,NA
2004,12510,NA,Continuous Crop,Millennial,0.531931817
2004,12511,NA,Continuous Crop,Observed,NA
2004,12511,NA,Continuous Crop,Millennial,0.533231257
2004,12512,NA,Continuous Crop,Observed,NA
2004,12512,NA,Continuous Crop,Millennial,0.534471204
2004,12513,NA,Continuous Crop,Observed,NA
2004,12513,NA,Continuous Crop,Millennial,0.535527257
2004,12514,NA,Continuous Crop,Observed,NA
2004,12514,NA,Continuous Crop,Millennial,0.536598875
2004,12515,NA,Continuous Crop,Observed,NA
2004,12515,NA,Continuous Crop,Millennial,0.537706279
2004,12516,NA,Continuous Crop,Observed,NA
