source	id	datetime	irri[mm]	prec[mm]	throughfall[mm]	evapot[mm]	transp[mm]	evacep[mm]	evasoil[mm]	evasurfacewater[mm]	runoff[mm]	percol[mm]	infiltration[mm]	groundwateraccess[mm]	groundwaterloss[mm]	capillaryrise[mm]	snow_height[mm]	snow[mmh2oeq]	surfacewater[mm]	soil_water[mm]	root_soil_water[mm]	leafwater[mm]	soilwater_floor[%]	soilwater_5cm[%]	soilwater_10cm[%]	soilwater_15cm[%]	soilwater_20cm[%]	soilwater_30cm[%]	soilwater_40cm[%]	soilwater_50cm[%]	soilwater_60cm[%]	soilwater_80cm[%]	soilwater_100cm[%]	soilwater_120cm[%]	capillary_pressure_5cm[hPa]	capillary_pressure_10cm[hPa]	capillary_pressure_15cm[hPa]	capillary_pressure_20cm[hPa]	capillary_pressure_30cm[hPa]	capillary_pressure_50cm[hPa]	capillary_pressure_100cm[hPa]	groundwaterdepth[m]	irrigationreservoir[m]	plant_waterdeficit[m]
setup	0	1989-06-03 00:00:00	0	14.68	14.2336	2.31205	1.18703	0.446412	0.249598	0	9.71247e-07	3.23929	14.2336	0	0	0	0	0	0	418.257	313.829	0	-99.99	25.5286	33.4849	28.7629	27.8346	40.2939	42.4022	35.3951	35.1557	39.4334	24.1935	10.8202	1.23323	0.585107	0.895764	0.978674	0.258601	0.108797	0.219281	99	0	0
setup	0	1989-06-04 00:00:00	0	0	0	1.98176	1.36489	0	0.206044	0	0	3.4237	0	0	0	0	0	0	0	413.263	324.41	0	-99.99	25.03	25.3318	25.2441	25.3096	33.0141	41.2055	35.3193	35.2418	39.3717	27.0786	12.8676	1.2998	1.25894	1.27063	1.26189	0.530704	0.111526	0.168996	99	0	0
setup	0	1989-06-05 00:00:00	0	0	0	2.3616	1.51453	0	0.256222	0	0	3.59035	0	0	0	0	0	0	0	407.902	309.116	0	-99.99	24.4081	24.5314	24.673	24.9298	25.6235	34.0615	35.3293	35.2738	39.4127	28.381	14.823	1.39002	1.37145	1.35056	1.31378	1.08727	0.111163	0.149779	99	0	0
setup	0	1989-06-06 00:00:00	0	0	0	2.79489	1.46483	0	0.385861	0	0	3.78545	0	0	0	0	0	0	0	402.265	293.331	0	-99.99	23.6983	23.7248	24.0595	24.5234	25.4807	25.7131	32.6785	35.124	39.1175	28.3856	16.2217	1.5041	1.4996	1.44446	1.37265	1.10388	0.205692	0.149714	99	0	0
setup	0	1989-06-07 00:00:00	0	0	0	3.97391	1.4765	0	0.702835	0	0	4.09471	0	0	0	0	0	0	0	395.991	294.745	0	-99.99	22.8361	22.8177	23.3507	24.0321	25.3303	25.5974	25.8564	27.1958	38.3779	27.9661	16.9255	1.66137	1.66498	1.56483	1.44887	1.12175	0.538236	0.15572	99	0	0
setup	0	1989-06-08 00:00:00	0	0.28	0.188103	4.05668	1.57481	0.0918974	0.648915	0.0115137	0	4.61962	0.176589	0	0	0	0	0	0	389.325	279.167	0	-99.99	22.1279	22.0711	22.6217	23.5238	25.1772	25.5499	25.8166	25.8839	36.3431	27.373	17.1098	1.80884	1.82148	1.70412	1.53416	1.14033	0.540959	0.164501	99	0	0
setup	0	1989-06-09 00:00:00	0	0	0	2.26982	1.36749	0	0.238716	0	0	5.43038	0	0	0	0	0	0	0	382.288	264.362	0	-99.99	21.4965	21.45	22.08	23.1559	25.084	25.5107	25.7803	25.8023	29.603	26.364	16.9603	1.95689	1.96851	1.8195	1.6004	1.15185	0.543456	0.18033	99	0	0
setup	0	1989-06-10 00:00:00	0	0	0	1.55625	1.21404	0	0.0883632	0	0	6.51869	0	0	0	0	0	0	0	374.467	250.549	0	-99.99	20.9922	20.9436	21.6304	22.8539	25.0158	25.476	25.7467	25.7541	24.5102	23.8859	16.4662	2.08825	2.10158	1.92406	1.65789	1.16038	0.545782	0.225477	99	0	0
setup	0	1989-06-11 00:00:00	0	0	0	1.78809	1.12871	0	0.166511	0	0	7.78628	0	0	0	0	0	0	0	365.385	253.602	0	-99.99	20.4902	20.4478	21.1905	22.5499	24.9388	25.4419	25.7147	25.7228	24.4876	19.2977	15.2893	2.23233	2.24516	2.03511	1.7188	1.17011	0.547998	0.350847	99	0	0
setup	0	1989-06-12 00:00:00	0	10.67	10.1656	1.91796	0.881211	0.504419	0.162661	0	0	9.07944	10.1656	0	0	0	0	0	0	365.428	252.387	0	-99.99	25.2643	25.2957	25.0676	25.3691	24.8873	25.4201	25.6944	25.7025	24.4684	14.1797	13.175	1.26793	1.26373	1.29462	1.25401	1.17668	0.549408	0.674731	99	0	0
setup	0	1989-06-13 00:00:00	0	0	0	2.54441	1.14036	0	0.414916	0	0	10.2403	0	0	0	0	0	0	0	353.632	243.474	0	-99.99	24.5495	24.5371	24.6517	24.6381	24.7935	25.3882	25.6668	25.6749	24.4515	14.1563	9.66553	1.36877	1.37061	1.35367	1.35567	1.18878	0.551335	0.677297	99	0	0
setup	0	1989-06-14 00:00:00	0	6.35	5.88199	2.65449	0.923081	0.468011	0.391247	0	0	11.1376	5.88199	0	0	0	0	0	0	347.062	253.73	0	-99.99	25.2835	25.2854	25.2464	25.0824	25.1059	25.1555	25.7278	25.6848	24.4104	14.0633	7.77183	1.26536	1.2651	1.27032	1.29257	1.14913	0.54709	0.68767	99	0	0
setup	0	1989-06-15 00:00:00	0	0	0	1.53819	1.09242	0	0.13254	0	0	11.6649	0	0	0	0	0	0	0	334.172	248.315	0	-99.99	24.7529	24.7401	24.8097	24.8726	25.0284	25.1283	25.6904	25.6848	24.3957	14.0753	6.89316	1.33896	1.34081	1.3308	1.32184	1.15879	0.54969	0.686308	99	0	0
setup	0	1989-06-16 00:00:00	0	0	0	0.981359	0.981359	0	0	0	0	11.7279	0	0	0	0	0	0	0	321.463	247.33	0	-99.99	24.3228	24.303	24.4487	24.6498	24.9885	25.1046	25.6649	25.6641	24.3786	14.0685	6.86841	1.40308	1.40613	1.38388	1.35395	1.16382	0.551471	0.687083	99	0	0
setup	0	1989-06-17 00:00:00	0	0	0	2.18161	1.02172	0	0.333132	0	0	11.2548	0	0	0	0	0	0	0	308.853	252.835	0	-99.99	23.7322	23.7166	23.9761	24.3359	24.9055	25.0759	25.6392	25.6391	24.3608	14.0595	6.85973	1.49836	1.50099	1.45793	1.40105	1.17434	0.55327	0.688093	99	0	0
setup	0	1989-06-18 00:00:00	0	0	0	3.34661	1.21315	0	0.597413	0	0	10.1701	0	0	0	0	0	0	0	296.873	251.024	0	-99.99	22.9485	22.9363	23.3556	23.9095	24.7789	25.0387	25.608	25.608	24.3414	14.048	6.85101	1.63956	1.64192	1.56396	1.46881	1.19067	0.55546	0.689398	99	0	0
setup	0	1989-06-19 00:00:00	0	17.02	16.2623	2.95085	0.882771	0.757691	0.443206	0	0	8.34895	16.2623	0	0	0	0	0	0	303.46	264.609	0	-99.99	25.5471	34.8413	28.1544	25.4184	25.1896	24.9179	25.5785	25.5907	24.3428	14.1284	6.93917	1.23085	0.5196	0.949044	1.24754	1.13881	0.557544	0.680386	99	0	0
setup	0	1989-06-20 00:00:00	0	0	0	3.41981	1.20126	0	0.699263	0	0	6.16345	0	0	0	0	0	0	0	295.396	259.987	0	-99.99	24.7582	25.3444	25.2467	25.0959	25.2046	24.9289	25.5171	25.5526	24.467	14.5326	7.35529	1.3382	1.25727	1.27027	1.29072	1.13698	0.561904	0.638031	99	0	0
