source	id	datetime	daylength[h]	solar_radiation[Wm-2]	sw_radiation_above_canopy_in[Wm-2]	sw_radiation_above_canopy_out[Wm-2]	lw_radiation_above_canopy_in[Wm-2]	lw_radiation_above_canopy_out[Wm-2]	latent_heat_out_top[Wm-2]	latent_heat_out_bottom[Wm-2]	sensible_heat_out_top[Wm-2]	sensible_heat_out_bottom[Wm-2]	energy[Jm-2]	temp_above_canopy_avg[oC]	temp_above_canopy_min[oC]	temp_above_canopy_max[oC]	temp_canopy_top[oC]	temp_canopy_middle[oC]	temp_canopy_bottom[oC]	temp_surfacewater[oC]	temp_soil_surface[oC]	temp_5cm[oC]	temp_10cm[oC]	temp_15cm[oC]	temp_20cm[oC]	temp_30cm[oC]	temp_50cm[oC]	temp_100cm[oC]	vpd
setup	0	1990-05-06 00:00:00	14.0552	441.676	304.63	30.463	262.854	0	5.26242	0	0	0	0	9.7	2.9	16.5	9.70107	9.70321	9.70321	-99.99	9.70428	9.75573	9.79479	9.80688	9.80074	9.75985	9.6242	9.07299	-nan
setup	0	1990-05-07 00:00:00	14.0949	443.567	309.259	30.9259	295.986	0	13.5397	0	0	0	0	15.25	7.9	22.6	15.2202	15.1605	15.1605	-99.99	15.1306	14.3862	13.4561	12.5579	12.0771	11.2028	10.1595	9.10692	-nan
setup	0	1990-05-08 00:00:00	14.1341	445.418	287.153	28.7153	343.156	0	23.4235	0	0	0	0	19.7	14.3	25.1	19.6599	19.5797	19.5797	-99.99	19.5396	18.5157	17.1483	15.7318	14.9315	13.3543	11.2827	9.39828	-nan
setup	0	1990-05-09 00:00:00	14.1728	447.229	202.778	20.2778	365.417	0	26.4948	0	0	0	0	18.85	14.1	23.6	18.8278	18.7834	18.7834	-99.99	18.7612	18.1955	17.3381	16.3298	15.7029	14.328	12.1902	9.83227	-nan
setup	0	1990-05-10 00:00:00	14.2109	449.001	95.4861	9.54861	342.723	0	4.67313	0	0	0	0	8.2	2.4	14	8.23477	8.30431	8.30431	-99.99	8.33907	9.25658	10.2754	11.0856	11.4253	11.8021	11.5499	10.0195	-nan
setup	0	1990-05-11 00:00:00	14.2485	450.732	326.505	32.6505	252.96	0	4.13897	0	0	0	0	8.85	2.7	15	8.85834	8.87503	8.87503	-99.99	8.88337	9.14807	9.53531	9.9443	10.1715	10.5686	10.8057	9.97353	-nan
setup	0	1990-05-12 00:00:00	14.2856	452.423	52.1991	5.21991	354.213	0	2.81531	0	0	0	0	7.15	4.8	9.5	7.16337	7.1901	7.1901	-99.99	7.20347	7.58722	8.09955	8.62671	8.92038	9.47412	10.0514	9.77341	-nan
setup	0	1990-05-13 00:00:00	14.322	454.074	280.324	28.0324	298.736	0	13.1899	0	0	0	0	13	7.3	18.7	12.9774	12.9323	12.9323	-99.99	12.9097	12.3635	11.7361	11.1971	10.941	10.538	10.1759	9.66179	-nan
setup	0	1990-05-14 00:00:00	14.3579	455.684	168.75	16.875	332.176	0	7.16763	0	0	0	0	11.3	6.9	15.7	11.2978	11.2935	11.2935	-99.99	11.2914	11.2561	11.1605	11.0128	10.909	10.6664	10.2664	9.62934	-nan
setup	0	1990-05-15 00:00:00	14.3931	457.253	89.6991	8.96991	390.066	0	29.8735	0	0	0	0	16.75	13	20.5	16.718	16.654	16.654	-99.99	16.6219	15.8244	14.8133	13.8189	13.2782	12.2521	10.9649	9.77273	-nan
setup	0	1990-05-16 00:00:00	14.4277	458.781	84.2593	8.42593	400.198	0	26.3364	0	0	0	0	18.3	15.6	21	18.2715	18.2146	18.2146	-99.99	18.1862	17.4642	16.5007	15.4951	14.8922	13.6327	11.8481	10.0867	-nan
setup	0	1990-05-17 00:00:00	14.4617	460.267	159.491	15.9491	345.846	0	15.1053	0	0	0	0	12.9	9.3	16.5	12.9082	12.9247	12.9247	-99.99	12.9329	13.1652	13.3422	13.3594	13.2806	12.9101	11.9421	10.3499	-nan
setup	0	1990-05-18 00:00:00	14.495	461.712	252.662	25.2662	300.39	0	7.77871	0	0	0	0	11.05	6.3	15.8	11.0581	11.0744	11.0744	-99.99	11.0825	11.3296	11.6186	11.8424	11.9269	11.9625	11.6225	10.4664	-nan
setup	0	1990-05-19 00:00:00	14.5275	463.115	141.898	14.1898	334.971	0	6.22057	0	0	0	0	9.9	4.8	15	9.90756	9.92268	9.92268	-99.99	9.93024	10.1637	10.466	10.7596	10.9097	11.1336	11.1726	10.448	-nan
setup	0	1990-05-20 00:00:00	14.5594	464.476	156.713	15.6713	348.084	0	11.6121	0	0	0	0	13.3	7.9	18.7	13.2853	13.2559	13.2559	-99.99	13.2412	12.8996	12.4967	12.133	11.9477	11.6162	11.1982	10.4397	-nan
setup	0	1990-05-21 00:00:00	14.5906	465.795	227.894	22.7894	311.785	0	6.77705	0	0	0	0	11.05	7.3	14.8	11.0534	11.0602	11.0602	-99.99	11.0636	11.1778	11.2801	11.3323	11.3378	11.2921	11.0784	10.4245	-nan
setup	0	1990-05-22 00:00:00	14.621	467.072	259.259	25.9259	301.543	0	8.50508	0	0	0	0	12.25	4.9	19.6	12.2431	12.2294	12.2294	-99.99	12.2225	12.0792	11.9004	11.7229	11.623	11.4165	11.0756	10.423	-nan
setup	0	1990-05-23 00:00:00	14.6507	468.306	215.509	21.5509	324.351	0	10.1023	0	0	0	0	13.25	5.8	20.7	13.24	13.2199	13.2199	-99.99	13.2098	12.9803	12.6729	12.3513	12.1666	11.79	11.2341	10.4653	-nan
setup	0	1990-05-24 00:00:00	14.6796	469.498	168.171	16.8171	356.875	0	16.1276	0	0	0	0	15.5	9.5	21.5	15.4811	15.4432	15.4432	-99.99	15.4243	14.9636	14.3535	13.7233	13.3662	12.6538	11.6705	10.5994	-nan
setup	0	1990-05-25 00:00:00	14.7077	470.647	129.514	12.9514	369.77	0	17.1267	0	0	0	0	15.2	11.3	19.1	15.1887	15.1661	15.1661	-99.99	15.1548	14.8867	14.483	14.0102	13.7162	13.0692	12.0419	10.7897	-nan
setup	0	1990-05-26 00:00:00	14.7349	471.753	254.051	25.4051	336.324	0	16.4044	0	0	0	0	16.4	11.7	21.1	16.3836	16.3508	16.3508	-99.99	16.3344	15.9385	15.3879	14.7845	14.4244	13.656	12.4672	11.0255	-nan
setup	0	1990-05-27 00:00:00	14.7614	472.816	314.468	31.4468	313.635	0	17.6349	0	0	0	0	17	9.6	24.4	16.9841	16.9524	16.9524	-99.99	16.9366	16.5534	16.0045	15.3868	15.0113	14.1963	12.9047	11.2991	-nan
setup	0	1990-05-28 00:00:00	14.787	473.836	275.926	27.5926	328.556	0	17.263	0	0	0	0	16.9	10.3	23.5	16.8874	16.8621	16.8621	-99.99	16.8495	16.551	16.1043	15.5788	15.2485	14.5042	13.2547	11.5794	-nan
setup	0	1990-05-29 00:00:00	14.8117	474.814	340.856	34.0856	281.481	0	14.8288	0	0	0	0	13.3	6.8	19.8	13.3068	13.3203	13.3203	-99.99	13.3271	13.5327	13.7222	13.8131	13.8114	13.668	13.0874	11.7495	0.539185
setup	0	1990-05-30 00:00:00	14.8356	475.748	347.685	47.2361	263.231	0	27.3977	0	0	0	0	12	2.7	21.3	12.0058	12.0173	12.0173	-99.99	12.023	12.2123	12.4433	12.6454	12.7363	12.8387	12.7006	11.7842	0.660723
setup	0	1990-05-31 00:00:00	14.8586	476.638	330.556	43.732	286.038	0	41.553	0	0	0	0	14.45	5.2	23.7	14.4386	14.4159	14.4159	-99.99	14.4045	14.1501	13.8439	13.5593	13.4087	13.1196	12.677	11.8039	0.761255
setup	0	1990-06-01 00:00:00	14.8807	477.485	225.347	30.6661	343.563	0	62.21	0	0	0	0	17.3	7.5	27.1	17.2783	17.2349	17.2349	-99.99	17.2132	16.6808	15.9859	15.2856	14.8952	14.132	13.1045	11.9246	0.938004
setup	0	1990-06-02 00:00:00	14.9018	478.289	166.782	22.2003	405.367	0	112.605	0	0	0	0	22.55	18.7	26.4	22.5089	22.4268	22.4268	-99.99	22.3858	21.343	19.9581	18.5587	17.7726	16.2269	14.1814	12.2663	0.577204
setup	0	1990-06-03 00:00:00	14.922	479.049	239.005	32.0274	326.5	0	44.6888	0	0	0	0	14.9	6.8	23	14.9108	14.9325	14.9325	-99.99	14.9433	15.25	15.5196	15.5963	15.5435	15.2114	14.2352	12.55	0.706148
setup	0	1990-06-04 00:00:00	14.9413	479.766	273.843	36.8658	292.2	0	22.4892	0	0	0	0	10.95	4.3	17.6	10.9682	11.0045	11.0045	-99.99	11.0227	11.5439	12.2084	12.7926	13.0732	13.4809	13.5677	12.6039	0.477722
setup	0	1990-06-05 00:00:00	14.9596	480.439	170.023	22.241	326.596	0	19.0071	0	0	0	0	10.15	3.2	17.1	10.1616	10.1847	10.1847	-99.99	10.1962	10.5477	11.0399	11.5399	11.8188	12.3376	12.8339	12.4706	0.47173
setup	0	1990-06-06 00:00:00	14.9769	481.068	170.949	22.326	378.667	0	74.9433	0	0	0	0	18.75	14.1	23.4	18.7142	18.6426	18.6426	-99.99	18.6068	17.7122	16.5878	15.5828	15.0791	14.2189	13.3246	12.4817	0.554286
setup	0	1990-06-07 00:00:00	14.9932	481.654	298.148	39.967	333.59	0	75.9217	0	0	0	0	18.85	11.1	26.6	18.8298	18.7894	18.7894	-99.99	18.7692	18.2661	17.5303	16.7418	16.2786	15.3243	13.9948	12.6672	0.855359
setup	0	1990-06-08 00:00:00	15.0085	482.195	168.171	21.585	385.568	0	85.3002	0	0	0	0	19.85	14.3	25.4	19.829	19.7871	19.7871	-99.99	19.7661	19.2483	18.5005	17.6879	17.2092	16.19	14.6536	12.9669	0.686588
setup	0	1990-06-09 00:00:00	15.0228	482.693	305.44	40.2644	350.881	0	83.9471	0	0	0	0	19.7	16.2	23.2	0	19.6837	19.6511	-99.99	19.6348	19.2413	18.6503	17.9768	17.568	16.6545	15.1591	13.3046	0.453513
setup	0	1990-06-10 00:00:00	15.0361	483.147	300.579	39.1405	335.944	0	73.4589	0	0	0	0	18.55	12.6	24.5	18.5437	18.5312	18.5187	-99.99	18.5124	18.3035	17.9647	17.5436	17.2734	16.6171	15.3995	13.6044	0.677356
setup	0	1990-06-11 00:00:00	15.0484	483.557	255.093	32.4818	351.29	0	80.3239	0	0	0	0	19.3	11.5	27.1	19.2906	19.2718	19.253	-99.99	19.2436	18.9152	18.4381	17.8952	17.5776	16.8672	15.652	13.8754	0.881779
setup	0	1990-06-12 00:00:00	15.0596	483.923	226.273	28.2164	382.9	0	106.058	0	0	0	0	21.85	16.2	27.5	21.8338	21.8015	21.7691	-99.99	21.7529	21.1566	20.32	19.3989	18.879	17.8107	16.1996	14.1946	0.778121
setup	0	1990-06-13 00:00:00	15.0697	484.245	260.648	32.3636	397.158	0	77.7682	0	0	0	0	25.2	18.4	32	25.1773	25.132	25.0866	-99.99	25.064	24.2098	23.0066	21.6763	20.9027	19.3654	17.1301	14.6402	1.08911
setup	0	1990-06-14 00:00:00	15.0788	484.523	177.431	21.2558	408.611	0	110.028	0	0	0	0	23.5	18.7	28.3	23.4879	23.4638	23.4396	-99.99	23.4276	22.9884	22.299	21.453	20.9154	19.7399	17.7325	15.1106	0.738842
setup	0	1990-06-15 00:00:00	15.0868	484.757	325.116	39.6222	358.516	0	10.9195	0	0	0	0	22.75	15.6	29.9	22.7401	22.7202	22.7004	-99.99	22.6904	22.3432	21.806	21.1484	20.7209	19.7742	18.0632	15.528	0.994774
setup	0	1990-06-16 00:00:00	15.0937	484.948	227.894	26.7238	385.321	0	101.008	0	0	0	0	22.7	15.4	30	22.69	22.6699	22.6498	-99.99	22.6397	22.291	21.7666	21.1409	20.7402	19.8671	18.306	15.8842	1.00898
setup	0	1990-06-17 00:00:00	15.0996	485.094	208.681	24.0199	432.785	0	33.4018	0	0	0	0	27.65	22.6	32.7	27.6255	27.5765	27.5276	-99.99	27.5031	26.5882	25.3259	23.9539	23.137	21.4993	19.1564	16.3322	0.961277
setup	0	1990-06-18 00:00:00	15.1044	485.196	312.153	36.1485	335.746	0	81.5588	0	0	0	0	19.4	12.3	26.5	19.4064	19.4193	19.4322	-99.99	19.4386	19.7319	19.9968	20.1171	20.1096	19.8846	18.8904	16.62	0.822192
setup	0	1990-06-19 00:00:00	15.108	485.255	245.139	27.6659	343.453	0	20.2299	0	0	0	0	17.75	9.5	26	17.7532	17.7597	17.7662	-99.99	17.7695	17.9547	18.1863	18.395	18.4921	18.5948	18.2873	16.6933	0.844261
setup	0	1990-06-20 00:00:00	15.1106	485.269	91.088	10.0072	402.981	0	76.9703	0	0	0	0	18.9	15.4	22.4	18.8964	18.8891	18.8819	-99.99	18.8782	18.7924	18.6848	18.5745	18.5084	18.3557	17.9687	16.6779	0.433913
setup	0	1990-06-21 00:00:00	15.1121	485.24	303.241	34.0984	358.41	0	100.011	0	0	0	0	21.25	15.9	26.6	0	21.2188	21.198	-99.99	21.1876	20.8334	20.3608	19.8574	19.5618	18.9647	18.1061	16.7143	0.718667
setup	0	1990-06-22 00:00:00	15.1125	485.167	78.3565	8.42456	398.176	0	63.5879	0	0	0	0	17.35	13.8	20.9	17.3532	17.3659	17.3722	-99.99	17.3754	17.5866	17.8063	17.9655	18.0247	18.0579	17.7879	16.699	0.403111
setup	0	1990-06-23 00:00:00	15.1118	485.049	105.671	11.2985	373.323	0	40.6455	0	0	0	0	14.2	11.9	16.5	0	14.2216	14.2505	-99.99	14.2577	14.686	15.2304	15.7723	16.0725	16.6182	17.0516	16.5404	0.226107
setup	0	1990-06-24 00:00:00	15.1101	484.889	334.375	37.1814	305.544	0	53.4263	0	0	0	0	16.05	9.6	22.5	16.0491	16.0455	16.0418	-99.99	16.0409	16.0413	16.0887	16.1864	16.2616	16.4399	16.6629	16.3472	0.628606
setup	0	1990-06-25 00:00:00	15.1072	484.684	318.866	35.2891	309.548	0	63.157	0	0	0	0	17.3	7.2	27.4	0	17.287	17.2765	-99.99	17.2739	17.1554	17.014	16.8864	16.8217	16.7121	16.5983	16.2117	0.959081
setup	0	1990-06-26 00:00:00	15.1032	484.435	181.944	19.1735	386.148	0	90.2455	0	0	0	0	20.3	15.8	24.8	0	20.2697	20.2333	-99.99	20.2272	19.8014	19.2448	18.6769	18.3557	17.7328	16.9839	16.22	0.586806
setup	0	1990-06-27 00:00:00	15.0981	484.143	223.727	23.5586	370.028	0	90.7124	0	0	0	0	20.35	13.2	27.5	20.3465	20.3258	20.305	-99.99	20.3015	20.0287	19.6258	19.161	18.8737	18.2588	17.3607	16.3317	0.871851
setup	0	1990-06-28 00:00:00	15.092	483.808	157.06	16.0865	409.619	0	117.459	0	0	0	0	22.85	18.6	27.1	0	22.8063	22.7689	-99.99	22.7626	22.2388	21.5157	20.7304	20.2644	19.3021	17.9672	16.5578	0.640821
setup	0	1990-06-29 00:00:00	15.0848	483.429	231.366	23.7974	394.588	0	119.131	0	0	0	0	23	19.3	26.7	22.9958	22.9621	22.9368	-99.99	22.9326	22.5359	21.9488	21.2666	20.8419	19.9168	18.5041	16.8502	0.570512
setup	0	1990-06-30 00:00:00	15.0765	483.006	288.773	29.9872	388.874	0	134.005	0	0	0	0	24.25	19.5	29	0	24.2144	24.1737	-99.99	24.1686	23.6838	22.9867	22.1962	21.7115	20.6657	19.0798	17.1926	0.762016
setup	0	1990-07-01 00:00:00	15.0671	482.54	301.042	30.8904	347.143	0	83.2431	0	0	0	0	19.6	14.8	24.4	19.6008	19.6072	19.6137	-99.99	19.6145	19.7563	19.8672	19.8837	19.8427	19.6269	18.926	17.4124	0.597429
setup	0	1990-07-02 00:00:00	15.0567	482.031	339.352	34.7891	328.763	0	87.0251	0	0	0	0	20	12.2	27.8	19.9988	19.9896	19.9803	-99.99	19.9791	19.8994	19.7832	19.6413	19.5459	19.3044	18.766	17.5286	0.917015
setup	0	1990-07-03 00:00:00	15.0452	481.478	314.931	31.7405	344.252	0	97.4871	0	0	0	0	21.05	13.1	29	21.0477	21.0294	21.0111	-99.99	21.0088	20.794	20.4947	20.1644	19.9646	19.531	18.8229	17.6267	0.986949
setup	0	1990-07-04 00:00:00	15.0327	480.882	325.231	32.4772	419.418	0	185.737	0	0	0	0	28.5	23.2	33.8	28.4909	28.4181	28.3452	-99.99	28.3361	27.3176	25.9573	24.5386	23.7256	22.0939	19.9445	17.953	1.04764
setup	0	1990-07-05 00:00:00	15.0192	480.244	292.708	28.4184	371.971	0	114.054	0	0	0	0	22.6	17.4	27.8	22.5997	22.5971	22.5946	-99.99	22.5943	22.5989	22.4858	22.2245	22.0056	21.3943	20.1398	18.2623	0.754696
setup	0	1990-07-06 00:00:00	15.0046	479.562	263.194	24.911	348.152	0	71.1167	0	0	0	0	18.3	13.6	23	18.3022	18.3201	18.338	-99.99	18.3402	18.6593	19.0367	19.3591	19.5036	19.6763	19.5394	18.3552	0.545609
setup	0	1990-07-07 00:00:00	14.989	478.837	201.042	18.3514	353.056	0	57.9124	0	0	0	0	16.7	9.8	23.6	16.7019	16.7169	16.7319	-99.99	16.7338	17.0159	17.3964	17.7886	18.0063	18.4108	18.7936	18.2491	0.689524
setup	0	1990-07-08 00:00:00	14.9724	478.07	290.046	27.3171	382.99	0	129.933	0	0	0	0	25.35	16.4	34.3	25.3425	25.2829	25.2233	-99.99	25.2158	24.4008	23.3672	22.3557	21.8081	20.779	19.505	18.327	1.36899
setup	0	1990-07-09 00:00:00	14.9549	477.26	273.264	25.1925	401.836	0	2.18194	0	0	0	0	25.8	20.1	31.5	25.7953	25.7574	25.7196	-99.99	25.7148	25.2051	24.4619	23.618	23.1041	22.0001	20.3105	18.5946	0.968989
setup	0	1990-07-10 00:00:00	14.9363	476.407	179.167	15.6495	396.773	0	104.118	0	0	0	0	21.75	17.9	25.6	21.75	21.7498	21.7495	-99.99	21.7495	21.7967	21.7805	21.6631	21.5449	21.1729	20.3005	18.8092	0.552799
setup	0	1990-07-11 00:00:00	14.9168	475.512	98.2639	8.39154	390.338	0	60.3662	0	0	0	0	17.05	14.5	19.6	17.0532	17.0784	17.1037	-99.99	17.1069	17.537	18.0727	18.5739	18.828	19.2407	19.5042	18.7884	0.292628
setup	0	1990-07-12 00:00:00	14.8964	474.574	277.546	24.8326	352.528	0	81.5457	0	0	0	0	19.55	14.9	24.2	19.5487	19.5383	19.5278	-99.99	19.5265	19.4378	19.3541	19.3013	19.2842	19.2692	19.2312	18.7021	0.579472
setup	0	1990-07-13 00:00:00	14.875	473.595	161.458	13.6468	369.975	0	59.698	0	0	0	0	17.1	11.9	22.3	17.1015	17.1138	17.1261	-99.99	17.1276	17.3644	17.6664	17.9639	18.1252	18.4241	18.751	18.5479	0.556643
setup	0	1990-07-14 00:00:00	14.8526	472.573	70.8333	5.89336	393.882	0	53.9891	0	0	0	0	16.25	13.4	19.1	16.2513	16.2621	16.2728	-99.99	16.2742	16.4915	16.7949	17.1237	17.3164	17.7089	18.2384	18.3348	0.31008
setup	0	1990-07-15 00:00:00	14.8294	471.51	171.181	14.2983	382.182	0	80.0743	0	0	0	0	19.4	15.1	23.7	19.3977	19.3791	19.3605	-99.99	19.3582	19.1459	18.9029	18.6929	18.5928	18.4409	18.3357	18.2121	0.536416
setup	0	1990-07-16 00:00:00	14.8053	470.404	250.81	21.4263	365.493	0	93.4065	0	0	0	0	20.8	14.8	26.8	20.7974	20.777	20.7565	-99.99	20.754	20.5067	20.1722	19.8208	19.6199	19.2211	18.6855	18.2208	0.773019
setup	0	1990-07-17 00:00:00	14.7804	469.257	289.699	24.9619	381.296	0	127.77	0	0	0	0	23.95	18.4	29.5	0	23.9068	23.8684	-99.99	23.8636	23.3524	22.6612	21.9294	21.506	20.6468	19.4328	18.4069	0.858398
setup	0	1990-07-18 00:00:00	14.7545	468.069	237.384	19.6203	397.378	0	135.408	0	0	0	0	24.6	18.3	30.9	24.5965	24.5613	24.5331	-99.99	24.5296	24.1196	23.5244	22.8478	22.434	21.5369	20.1237	18.7072	0.989718
setup	0	1990-07-19 00:00:00	14.7278	466.839	195.139	15.6138	408.535	0	135.164	0	0	0	0	24.6	18.6	30.6	24.5971	24.5681	24.5449	-99.99	24.542	24.216	23.7298	23.1587	22.7995	21.992	20.6311	19.0394	0.949815
setup	0	1990-07-20 00:00:00	14.7004	465.568	119.444	9.27954	413.406	0	106.192	0	0	0	0	22.1	19.1	25.1	0	22.0998	22.0996	-99.99	22.0996	22.1493	22.1308	21.9878	21.8524	21.4698	20.6386	19.2798	0.448897
setup	0	1990-07-21 00:00:00	14.672	464.257	236.111	18.5078	393.756	0	127.426	0	0	0	0	24	18.2	29.8	0	23.9694	23.9417	-99.99	23.9389	23.6027	23.1654	22.7321	22.4712	21.8797	20.8768	19.4968	0.893724
setup	0	1990-07-22 00:00:00	14.643	462.904	134.606	9.78921	376.209	0	56.5754	0	0	0	0	16.7	13	20.4	0	16.7459	16.796	-99.99	16.8002	17.5026	18.3212	19.0199	19.3387	19.7948	20.0737	19.4837	0.403382
setup	0	1990-07-23 00:00:00	14.6131	461.511	248.495	18.6808	349.939	0	74.436	0	0	0	0	18.9	12.5	25.3	0	18.8956	18.8914	-99.99	18.8911	18.9053	18.9811	19.1107	19.2002	19.3918	19.625	19.3645	0.734163
setup	0	1990-07-24 00:00:00	14.5825	460.077	280.787	21.0985	340.32	0	81.0252	0	0	0	0	19.65	11.7	27.6	0	19.6417	19.6328	-99.99	19.6322	19.5769	19.5205	19.4836	19.4728	19.4717	19.4871	19.2558	0.912942
setup	0	1990-07-25 00:00:00	14.5511	458.603	292.014	21.5997	340.52	0	89.8428	0	0	0	0	20.6	11.7	29.5	0	20.5845	20.57	-99.99	20.569	20.4259	20.2438	20.0668	19.9722	19.7965	19.5633	19.2101	1.05138
setup	0	1990-07-26 00:00:00	14.5191	457.09	266.435	18.9534	362.824	0	102.775	0	0	0	0	21.9	14.4	29.4	0	21.8779	21.8543	-99.99	21.8528	21.6027	21.2714	20.9316	20.7406	20.3635	19.8326	19.2514	0.987172
setup	0	1990-07-27 00:00:00	14.4863	455.536	251.157	17.2107	370.549	0	103.066	0	0	0	0	21.95	15.5	28.4	0	21.9329	21.9168	-99.99	21.9158	21.7478	21.5013	21.2195	21.0474	20.6736	20.0712	19.3465	0.874763
setup	0	1990-07-28 00:00:00	14.4528	453.943	249.306	16.6153	391.068	0	129.648	0	0	0	0	24.35	18.3	30.4	0	24.3142	24.2762	-99.99	24.2741	23.8376	23.2551	22.6481	22.3014	21.601	20.5846	19.5334	0.943823
setup	0	1990-07-29 00:00:00	14.4187	452.31	138.889	8.36365	418.426	0	125.809	0	0	0	0	24.05	18.7	29.4	0	24.0276	24.0041	-99.99	24.0029	23.7493	23.3661	22.9154	22.6344	22.0111	20.9819	19.7641	0.836183
setup	0	1990-07-30 00:00:00	14.3839	450.639	157.87	9.25539	387.315	0	83.6015	0	0	0	0	20.05	15.1	25	20.0507	20.0656	20.0804	-99.99	20.0811	20.3395	20.6196	20.8291	20.9064	20.9464	20.6937	19.8714	0.629103
setup	0	1990-07-31 00:00:00	14.3485	448.928	297.106	18.9001	318.372	0	58.4475	0	0	0	0	17.1	10.9	23.3	0	17.1275	17.1536	-99.99	17.1549	17.5772	18.1255	18.6683	18.9584	19.472	19.9628	19.7808	0.645963
setup	0	1990-08-01 00:00:00	14.3125	447.179	309.722	19.5191	313.643	0	68.2511	0	0	0	0	18.35	9.2	27.5	18.35	18.3509	18.3517	-99.99	18.3517	18.4298	18.5723	18.7605	18.8837	19.1581	19.5547	19.6182	0.946089
setup	0	1990-08-02 00:00:00	14.2759	445.392	314.005	19.4996	319.463	0	74.8843	0	0	0	0	19.15	10.6	27.7	0	19.1446	19.1389	-99.99	19.1386	19.1257	19.1268	19.1514	19.177	19.2574	19.4268	19.4813	0.939727
setup	0	1990-08-03 00:00:00	14.2387	443.566	255.556	15.0034	351.314	0	86.9635	0	0	0	0	20.5	12.3	28.7	20.4993	20.4844	20.4695	-99.99	20.4688	20.3242	20.1419	19.9668	19.8752	19.7169	19.5593	19.4257	0.980984
setup	0	1990-08-04 00:00:00	14.201	441.703	68.1713	3.54768	416.236	0	88.1569	0	0	0	0	20.65	19	22.3	20.6495	20.6384	20.6273	-99.99	20.6268	20.5324	20.3967	20.2455	20.1557	19.9707	19.7069	19.4319	0.236617
setup	0	1990-08-05 00:00:00	14.1627	439.803	213.657	11.5785	356.146	0	70.4476	0	0	0	0	18.7	12.1	25.3	0	18.709	18.7177	-99.99	18.7181	18.8903	19.0818	19.2463	19.3268	19.4517	19.5284	19.4057	0.744684
setup	0	1990-08-06 00:00:00	14.1238	437.865	143.403	7.21924	359.688	0	42.6161	0	0	0	0	14.95	10.2	19.7	0	14.9848	15.021	-99.99	15.0226	15.5525	16.2279	16.8964	17.2639	17.9615	18.7996	19.2267	0.455302
setup	0	1990-08-07 00:00:00	14.0845	435.89	289.815	16.2126	310.022	0	51.9033	0	0	0	0	16.35	9.3	23.4	16.3502	16.3548	16.3595	-99.99	16.3597	16.4892	16.7164	17.0124	17.2076	17.6553	18.3769	18.9966	0.687731
setup	0	1990-08-08 00:00:00	14.0447	433.879	274.884	15.1465	315.96	0	61.4014	0	0	0	0	17.65	7.4	27.9	17.6498	17.644	17.6383	-99.99	17.638	17.6199	17.6312	17.6884	17.7441	17.9152	18.3019	18.8193	0.989193
setup	0	1990-08-09 00:00:00	14.0044	431.832	269.329	14.6877	344.244	0	87.4073	0	0	0	0	20.7	12.1	29.3	0	20.6703	20.6417	-99.99	20.6405	20.3105	19.9035	19.5239	19.33	19.0029	18.7241	18.7948	1.02959
setup	0	1990-08-10 00:00:00	13.9636	429.749	253.704	13.5558	345.86	0	81.6112	0	0	0	0	20.1	11.8	28.4	0	20.0896	20.0788	-99.99	20.0784	19.9888	19.8446	19.6703	19.5619	19.3307	19.0102	18.854	0.968518
setup	0	1990-08-11 00:00:00	13.9224	427.631	222.685	11.5596	363.641	0	85.9608	0	0	0	0	20.6	13.7	27.5	20.5995	20.5853	20.5711	-99.99	20.5706	20.4342	20.2432	20.0332	19.9081	19.6452	19.2597	18.9534	0.858711
setup	0	1990-08-12 00:00:00	13.8807	425.478	58.4491	2.79499	410.679	0	72.3875	0	0	0	0	19.1	15.5	22.7	19.1001	19.1018	19.1035	-99.99	19.1035	19.1815	19.2613	19.3147	19.3305	19.3246	19.2227	19.0151	0.450067
setup	0	1990-08-13 00:00:00	13.8387	423.29	193.75	9.76186	356.24	0	60.8842	0	0	0	0	17.7	12.5	22.9	0	17.71	17.7196	-99.99	17.72	17.9073	18.1426	18.3725	18.4965	18.7206	18.9531	18.9936	0.575835
setup	0	1990-08-14 00:00:00	13.7962	421.067	269.56	14.5117	318.095	0	56.9343	0	0	0	0	17.2	9.4	25	17.2003	17.208	17.2151	-99.99	17.2154	17.3754	17.5974	17.8375	17.9783	18.2651	18.6535	18.9055	0.782892
setup	0	1990-08-15 00:00:00	13.7533	418.812	224.19	11.6136	370.728	0	92.9429	0	0	0	0	21.45	15.7	27.2	0	21.4155	21.3798	-99.99	21.3785	20.9746	20.4882	20.0427	19.816	19.4279	19.0518	18.9265	0.772762
setup	0	1990-08-16 00:00:00	13.7101	416.522	249.653	13.1749	382.47	0	117.967	0	0	0	0	23.9	18.2	29.6	0	23.8584	23.8182	-99.99	23.8168	23.3269	22.6672	21.9789	21.5878	20.8164	19.8131	19.1206	0.875863
setup	0	1990-08-17 00:00:00	13.6665	414.2	167.94	8.25387	400.109	0	107.407	0	0	0	0	22.95	18.1	27.8	22.9494	22.9302	22.9123	-99.99	22.9117	22.7126	22.3953	22.0057	21.7561	21.1932	20.281	19.3742	0.723865
setup	0	1990-08-18 00:00:00	13.6226	411.846	212.963	10.9343	406.871	0	136.657	0	0	0	0	25.6	20.2	31	0	25.5587	25.516	-99.99	25.5145	25.014	24.3307	23.5985	23.1698	22.283	20.9787	19.7064	0.915272
